cell_type,gene_name,expression
Neuroendocrine,MAP3K5,1.3713733
Epithelial cell (Hillock),MAP3K5,1.2995163
Epithelial cell (club),MAP3K5,1.1354783
Immune (alveolar macrophage),MAP3K5,1.0852255
Epithelial cell (luminal),MAP3K5,1.0775169
Epithelial cell (basal),MAP3K5,1.0377785
Myocyte (cardiac),MAP3K5,1.0071142
Immune (T cell),MAP3K5,0.9355707
Adipocyte,MAP3K5,0.930726
ICCs,MAP3K5,0.881389
Epithelial cell (suprabasal),MAP3K5,0.8730909
Immune (DC),MAP3K5,0.8689098
Sebaceous gland cell,MAP3K5,0.86513686
Pericyte/SMC,MAP3K5,0.8192825
Mucous cell,MAP3K5,0.8015898
Epithelial cell (suprabasal keratinocyte),MAP3K5,0.7895254
Fibroblast,MAP3K5,0.77467567
Epithelial cell (squamous),MAP3K5,0.7539507
Immune (DC/macrophage),MAP3K5,0.75002956
Immune (Langerhans),MAP3K5,0.6824488
Epithelial cell (alveolar type II),MAP3K5,0.6808514
Immune (mast cell),MAP3K5,0.6548969
Schwann cell,MAP3K5,0.597083
Myofibroblast,MAP3K5,0.57230914
Immune (NK cell),MAP3K5,0.5623681
Immune (B cell),MAP3K5,0.5185827
Myocyte (smooth muscle),MAP3K5,0.49364218
Epithelial cell (basal keratinocyte),MAP3K5,0.48057884
Satellite cell,MAP3K5,0.4548247
Epithelial cell (ciliated),MAP3K5,0.4238765
Epithelial cell (mature keratinocyte),MAP3K5,0.40456963
Epithelial cell (alveolar type I),MAP3K5,0.36515036
Myocyte (NMJ-rich),MAP3K5,0.33338946
Epithelial cell (cornified keratinocyte),MAP3K5,0.29914597
Endothelial cell (vascular),MAP3K5,0.29092413
"Myocyte (cardiac, cytoplasmic)",MAP3K5,0.27078906
Myoepithelial (basal),MAP3K5,0.26835838
Myocyte (sk. muscle),MAP3K5,0.17528974
Neuronal,MAP3K5,0.1330111
Melanocyte,MAP3K5,0.12300283
Sweat gland cell,MAP3K5,0.08777812
Endothelial cell (lymphatic),MAP3K5,0.082584865
"Myocyte (sk. muscle, cytoplasmic)",MAP3K5,0.07252976
