cell_type,gene_name,expression
Myoepithelial (basal),PAK3,1.3486555
Neuronal,PAK3,1.2913133
Neuroendocrine,PAK3,1.0479553
Mucous cell,PAK3,0.47188365
Sweat gland cell,PAK3,0.4351552
Epithelial cell (luminal),PAK3,0.3795127
Epithelial cell (basal keratinocyte),PAK3,0.35883492
Epithelial cell (basal),PAK3,0.32136855
Sebaceous gland cell,PAK3,0.29088393
Fibroblast,PAK3,0.21155429
Epithelial cell (club),PAK3,0.20989461
Epithelial cell (suprabasal keratinocyte),PAK3,0.18580432
ICCs,PAK3,0.14815676
Endothelial cell (lymphatic),PAK3,0.14112908
Myocyte (smooth muscle),PAK3,0.08564086
Myofibroblast,PAK3,0.08323292
Epithelial cell (alveolar type II),PAK3,0.08166093
Epithelial cell (Hillock),PAK3,0.07708887
Epithelial cell (mature keratinocyte),PAK3,0.069857165
Epithelial cell (ciliated),PAK3,0.05612285
Endothelial cell (vascular),PAK3,0.050169166
Epithelial cell (alveolar type I),PAK3,0.04300241
Immune (alveolar macrophage),PAK3,0.039258447
Adipocyte,PAK3,0.03068751
Immune (DC),PAK3,0.030307295
Pericyte/SMC,PAK3,0.029781936
Immune (mast cell),PAK3,0.028963283
Epithelial cell (squamous),PAK3,0.02837892
Immune (T cell),PAK3,0.02691242
Schwann cell,PAK3,0.021647274
Melanocyte,PAK3,0.019734425
Myocyte (NMJ-rich),PAK3,0.018482912
Myocyte (cardiac),PAK3,0.018230408
Epithelial cell (suprabasal),PAK3,0.017009882
Immune (DC/macrophage),PAK3,0.016633017
"Myocyte (sk. muscle, cytoplasmic)",PAK3,0.0132011715
Immune (B cell),PAK3,0.009606883
"Myocyte (cardiac, cytoplasmic)",PAK3,0.005980152
Myocyte (sk. muscle),PAK3,0.005324034
Epithelial cell (cornified keratinocyte),PAK3,0.0
Immune (NK cell),PAK3,0.0
Immune (Langerhans),PAK3,0.0
Satellite cell,PAK3,0.0
