cell_type,gene_name,expression
Mucous cell,EIF2AK1,0.28701326
Epithelial cell (Hillock),EIF2AK1,0.2664783
Immune (alveolar macrophage),EIF2AK1,0.25773168
Neuronal,EIF2AK1,0.2382104
Epithelial cell (club),EIF2AK1,0.23007484
Epithelial cell (ciliated),EIF2AK1,0.2147448
Sweat gland cell,EIF2AK1,0.21140978
Epithelial cell (basal keratinocyte),EIF2AK1,0.21049611
Epithelial cell (luminal),EIF2AK1,0.20397136
Neuroendocrine,EIF2AK1,0.20198134
Adipocyte,EIF2AK1,0.20002092
Immune (mast cell),EIF2AK1,0.19592859
Epithelial cell (suprabasal),EIF2AK1,0.1955658
Epithelial cell (basal),EIF2AK1,0.19415237
Myofibroblast,EIF2AK1,0.190384
Melanocyte,EIF2AK1,0.1865447
Epithelial cell (alveolar type I),EIF2AK1,0.17064454
Epithelial cell (mature keratinocyte),EIF2AK1,0.16779068
Epithelial cell (alveolar type II),EIF2AK1,0.16486105
Immune (NK cell),EIF2AK1,0.1648399
Immune (DC/macrophage),EIF2AK1,0.15642585
Immune (DC),EIF2AK1,0.15563586
Immune (T cell),EIF2AK1,0.15029301
"Myocyte (cardiac, cytoplasmic)",EIF2AK1,0.14961813
Myocyte (cardiac),EIF2AK1,0.14325926
Epithelial cell (suprabasal keratinocyte),EIF2AK1,0.14027138
Myoepithelial (basal),EIF2AK1,0.13901058
Endothelial cell (lymphatic),EIF2AK1,0.12406766
Sebaceous gland cell,EIF2AK1,0.12069445
Immune (B cell),EIF2AK1,0.12029183
Myocyte (smooth muscle),EIF2AK1,0.11626732
Schwann cell,EIF2AK1,0.113362245
Fibroblast,EIF2AK1,0.11254927
Epithelial cell (squamous),EIF2AK1,0.105371766
Endothelial cell (vascular),EIF2AK1,0.0982461
Pericyte/SMC,EIF2AK1,0.09363936
Myocyte (NMJ-rich),EIF2AK1,0.08850731
ICCs,EIF2AK1,0.07827901
Immune (Langerhans),EIF2AK1,0.0782062
"Myocyte (sk. muscle, cytoplasmic)",EIF2AK1,0.07801705
Epithelial cell (cornified keratinocyte),EIF2AK1,0.073743284
Myocyte (sk. muscle),EIF2AK1,0.050600313
Satellite cell,EIF2AK1,0.041262932
