cell_type,gene_name,expression
Neuroendocrine,TSSK6,0.051742315
Immune (DC),TSSK6,0.027124085
Epithelial cell (suprabasal keratinocyte),TSSK6,0.024977302
Epithelial cell (basal keratinocyte),TSSK6,0.018554734
Immune (alveolar macrophage),TSSK6,0.017244928
Myocyte (sk. muscle),TSSK6,0.015467629
Myocyte (NMJ-rich),TSSK6,0.015187027
Myoepithelial (basal),TSSK6,0.014416409
ICCs,TSSK6,0.013510615
Mucous cell,TSSK6,0.011257973
Immune (mast cell),TSSK6,0.010408418
Epithelial cell (ciliated),TSSK6,0.010346435
Epithelial cell (luminal),TSSK6,0.009419457
Epithelial cell (basal),TSSK6,0.009114777
Immune (DC/macrophage),TSSK6,0.008734133
Fibroblast,TSSK6,0.008705756
Epithelial cell (alveolar type II),TSSK6,0.00786017
Sweat gland cell,TSSK6,0.0075871516
Schwann cell,TSSK6,0.007118999
Immune (NK cell),TSSK6,0.006846182
Epithelial cell (club),TSSK6,0.0067787403
Epithelial cell (squamous),TSSK6,0.0064089517
Adipocyte,TSSK6,0.006225563
Epithelial cell (alveolar type I),TSSK6,0.0061623733
Myofibroblast,TSSK6,0.006124184
Epithelial cell (Hillock),TSSK6,0.005794311
Pericyte/SMC,TSSK6,0.00574926
Endothelial cell (vascular),TSSK6,0.0055620186
Myocyte (cardiac),TSSK6,0.0049663843
Myocyte (smooth muscle),TSSK6,0.003948816
Immune (T cell),TSSK6,0.003567493
Endothelial cell (lymphatic),TSSK6,0.0030060464
"Myocyte (sk. muscle, cytoplasmic)",TSSK6,0.0029013515
Epithelial cell (suprabasal),TSSK6,0.0025915133
"Myocyte (cardiac, cytoplasmic)",TSSK6,0.00068982947
Epithelial cell (cornified keratinocyte),TSSK6,0.0
Immune (Langerhans),TSSK6,0.0
Epithelial cell (mature keratinocyte),TSSK6,0.0
Immune (B cell),TSSK6,0.0
Melanocyte,TSSK6,0.0
Neuronal,TSSK6,0.0
Satellite cell,TSSK6,0.0
Sebaceous gland cell,TSSK6,0.0
