cell_type,gene_name,expression
Neuronal,BRSK2,0.22559287
Neuroendocrine,BRSK2,0.07670781
Myofibroblast,BRSK2,0.058666434
Pericyte/SMC,BRSK2,0.05691963
Myocyte (smooth muscle),BRSK2,0.04883639
Schwann cell,BRSK2,0.039745733
Epithelial cell (luminal),BRSK2,0.018653715
Endothelial cell (lymphatic),BRSK2,0.018217161
ICCs,BRSK2,0.017912125
Epithelial cell (ciliated),BRSK2,0.013170668
Epithelial cell (suprabasal keratinocyte),BRSK2,0.010661784
Melanocyte,BRSK2,0.008875156
Immune (alveolar macrophage),BRSK2,0.008483164
Immune (NK cell),BRSK2,0.008391006
Epithelial cell (basal keratinocyte),BRSK2,0.007868038
Endothelial cell (vascular),BRSK2,0.0077344445
Epithelial cell (alveolar type II),BRSK2,0.0072884136
Mucous cell,BRSK2,0.0071438137
Epithelial cell (alveolar type I),BRSK2,0.005157645
Fibroblast,BRSK2,0.005116858
Epithelial cell (basal),BRSK2,0.0050414517
Adipocyte,BRSK2,0.004868002
"Myocyte (sk. muscle, cytoplasmic)",BRSK2,0.0047298446
Immune (T cell),BRSK2,0.0047147595
Epithelial cell (club),BRSK2,0.004580187
Myocyte (cardiac),BRSK2,0.004275339
Immune (mast cell),BRSK2,0.0034650697
Myocyte (sk. muscle),BRSK2,0.00343676
Immune (DC/macrophage),BRSK2,0.0030659423
"Myocyte (cardiac, cytoplasmic)",BRSK2,0.002194892
Epithelial cell (Hillock),BRSK2,0.0021155546
Epithelial cell (suprabasal),BRSK2,0.0019247492
Epithelial cell (squamous),BRSK2,0.0008828607
Epithelial cell (cornified keratinocyte),BRSK2,0.0
Immune (B cell),BRSK2,0.0
Immune (DC),BRSK2,0.0
Immune (Langerhans),BRSK2,0.0
Epithelial cell (mature keratinocyte),BRSK2,0.0
Myocyte (NMJ-rich),BRSK2,0.0
Myoepithelial (basal),BRSK2,0.0
Satellite cell,BRSK2,0.0
Sebaceous gland cell,BRSK2,0.0
Sweat gland cell,BRSK2,0.0
