cell_type,gene_name,expression
Neuronal,ULK2,0.44916528
Epithelial cell (ciliated),ULK2,0.36191967
Epithelial cell (alveolar type I),ULK2,0.34788936
Immune (alveolar macrophage),ULK2,0.32475385
Neuroendocrine,ULK2,0.31644422
Sebaceous gland cell,ULK2,0.30874634
Melanocyte,ULK2,0.2736923
Myofibroblast,ULK2,0.25839752
Epithelial cell (basal),ULK2,0.2390328
Epithelial cell (basal keratinocyte),ULK2,0.23900744
Myocyte (smooth muscle),ULK2,0.23894055
Immune (DC/macrophage),ULK2,0.23528153
Epithelial cell (alveolar type II),ULK2,0.23160793
Pericyte/SMC,ULK2,0.22345807
Myocyte (cardiac),ULK2,0.21602732
Adipocyte,ULK2,0.21297617
Myoepithelial (basal),ULK2,0.21147631
Immune (NK cell),ULK2,0.21075396
Epithelial cell (suprabasal keratinocyte),ULK2,0.20647828
Schwann cell,ULK2,0.19566177
Epithelial cell (Hillock),ULK2,0.1948443
Fibroblast,ULK2,0.19089319
Endothelial cell (lymphatic),ULK2,0.17938036
Epithelial cell (club),ULK2,0.17901596
Epithelial cell (luminal),ULK2,0.17318897
Satellite cell,ULK2,0.15951261
Mucous cell,ULK2,0.15631612
Epithelial cell (suprabasal),ULK2,0.15560421
Epithelial cell (mature keratinocyte),ULK2,0.148774
Epithelial cell (cornified keratinocyte),ULK2,0.13863179
Immune (mast cell),ULK2,0.13706915
Myocyte (NMJ-rich),ULK2,0.13668938
ICCs,ULK2,0.13491571
Endothelial cell (vascular),ULK2,0.12897007
Myocyte (sk. muscle),ULK2,0.12190766
Sweat gland cell,ULK2,0.12043011
Immune (B cell),ULK2,0.118461125
"Myocyte (cardiac, cytoplasmic)",ULK2,0.0871415
Immune (T cell),ULK2,0.07549205
"Myocyte (sk. muscle, cytoplasmic)",ULK2,0.06689855
Immune (DC),ULK2,0.058016006
Epithelial cell (squamous),ULK2,0.04600906
Immune (Langerhans),ULK2,0.0
