cell_type,gene_name,expression
Sebaceous gland cell,MAP3K4,0.7011897
Epithelial cell (squamous),MAP3K4,0.6583261
Epithelial cell (basal keratinocyte),MAP3K4,0.6369839
Epithelial cell (suprabasal),MAP3K4,0.5661739
Epithelial cell (mature keratinocyte),MAP3K4,0.47149438
Myocyte (cardiac),MAP3K4,0.44588304
Epithelial cell (suprabasal keratinocyte),MAP3K4,0.44008446
Mucous cell,MAP3K4,0.43134713
Epithelial cell (Hillock),MAP3K4,0.43123272
Epithelial cell (basal),MAP3K4,0.37233213
Immune (T cell),MAP3K4,0.36754778
Epithelial cell (luminal),MAP3K4,0.35390225
Epithelial cell (ciliated),MAP3K4,0.35162622
Immune (B cell),MAP3K4,0.34990427
Epithelial cell (club),MAP3K4,0.3144535
Myofibroblast,MAP3K4,0.3138244
Myoepithelial (basal),MAP3K4,0.30906746
Epithelial cell (alveolar type I),MAP3K4,0.307194
Immune (alveolar macrophage),MAP3K4,0.30440396
Schwann cell,MAP3K4,0.28167635
Immune (DC),MAP3K4,0.28159162
Epithelial cell (alveolar type II),MAP3K4,0.27491483
Epithelial cell (cornified keratinocyte),MAP3K4,0.26477674
Fibroblast,MAP3K4,0.24460642
Sweat gland cell,MAP3K4,0.24406052
Endothelial cell (vascular),MAP3K4,0.23744136
Endothelial cell (lymphatic),MAP3K4,0.23690294
Immune (NK cell),MAP3K4,0.23514974
Neuroendocrine,MAP3K4,0.21006174
Adipocyte,MAP3K4,0.19908205
Immune (DC/macrophage),MAP3K4,0.19206235
Pericyte/SMC,MAP3K4,0.18754494
Satellite cell,MAP3K4,0.1873631
Myocyte (NMJ-rich),MAP3K4,0.18060288
Melanocyte,MAP3K4,0.16112511
Immune (mast cell),MAP3K4,0.15842293
Myocyte (smooth muscle),MAP3K4,0.1330318
ICCs,MAP3K4,0.12053405
"Myocyte (cardiac, cytoplasmic)",MAP3K4,0.11327988
Myocyte (sk. muscle),MAP3K4,0.10232801
Immune (Langerhans),MAP3K4,0.086752236
Neuronal,MAP3K4,0.08638911
"Myocyte (sk. muscle, cytoplasmic)",MAP3K4,0.07649188
