cell_type,gene_name,expression
Epithelial cell (ciliated),MAP3K19,1.0286139
Myocyte (sk. muscle),MAP3K19,0.4216473
Myocyte (NMJ-rich),MAP3K19,0.29420704
Melanocyte,MAP3K19,0.2651689
Immune (alveolar macrophage),MAP3K19,0.25951082
Immune (Langerhans),MAP3K19,0.24442525
Sweat gland cell,MAP3K19,0.17955485
Adipocyte,MAP3K19,0.17356186
Myoepithelial (basal),MAP3K19,0.16673636
Epithelial cell (alveolar type II),MAP3K19,0.16320942
Epithelial cell (basal keratinocyte),MAP3K19,0.16241962
Epithelial cell (suprabasal keratinocyte),MAP3K19,0.16117157
Epithelial cell (alveolar type I),MAP3K19,0.15466501
Sebaceous gland cell,MAP3K19,0.13972744
ICCs,MAP3K19,0.12831944
Neuroendocrine,MAP3K19,0.123615146
Epithelial cell (mature keratinocyte),MAP3K19,0.113202766
Myocyte (smooth muscle),MAP3K19,0.10685714
Myocyte (cardiac),MAP3K19,0.10380116
Immune (B cell),MAP3K19,0.100385316
Epithelial cell (club),MAP3K19,0.09951733
Epithelial cell (Hillock),MAP3K19,0.09601039
Fibroblast,MAP3K19,0.09304289
"Myocyte (sk. muscle, cytoplasmic)",MAP3K19,0.092625536
Endothelial cell (vascular),MAP3K19,0.091005296
Epithelial cell (luminal),MAP3K19,0.08914947
Schwann cell,MAP3K19,0.08642863
Myofibroblast,MAP3K19,0.084444284
Epithelial cell (cornified keratinocyte),MAP3K19,0.08423941
Immune (mast cell),MAP3K19,0.08133292
Endothelial cell (lymphatic),MAP3K19,0.07753992
Satellite cell,MAP3K19,0.07678054
Immune (DC/macrophage),MAP3K19,0.07548356
Pericyte/SMC,MAP3K19,0.07532425
Immune (T cell),MAP3K19,0.07436412
Immune (NK cell),MAP3K19,0.07306185
Epithelial cell (suprabasal),MAP3K19,0.07274645
Epithelial cell (basal),MAP3K19,0.07045838
Neuronal,MAP3K19,0.06841306
Immune (DC),MAP3K19,0.064391986
Mucous cell,MAP3K19,0.03742094
Epithelial cell (squamous),MAP3K19,0.036350384
"Myocyte (cardiac, cytoplasmic)",MAP3K19,0.016870843
