cell_type,gene_name,expression
Endothelial cell (vascular),TRPM6,0.13856944
Immune (alveolar macrophage),TRPM6,0.10818847
Epithelial cell (suprabasal),TRPM6,0.10627186
Epithelial cell (basal),TRPM6,0.10587207
Epithelial cell (alveolar type II),TRPM6,0.07479969
Epithelial cell (Hillock),TRPM6,0.07462136
Sweat gland cell,TRPM6,0.063485935
Epithelial cell (alveolar type I),TRPM6,0.062644035
ICCs,TRPM6,0.060439166
Sebaceous gland cell,TRPM6,0.056864902
Epithelial cell (suprabasal keratinocyte),TRPM6,0.053816535
Myoepithelial (basal),TRPM6,0.053114187
Epithelial cell (club),TRPM6,0.052379657
Immune (Langerhans),TRPM6,0.05166466
Epithelial cell (ciliated),TRPM6,0.05090549
Neuroendocrine,TRPM6,0.050319813
Epithelial cell (luminal),TRPM6,0.050262183
Immune (mast cell),TRPM6,0.04865183
Myofibroblast,TRPM6,0.04180534
Satellite cell,TRPM6,0.040255766
Endothelial cell (lymphatic),TRPM6,0.03257295
Myocyte (smooth muscle),TRPM6,0.02956746
Schwann cell,TRPM6,0.027983084
Myocyte (cardiac),TRPM6,0.027010154
Adipocyte,TRPM6,0.026878998
Myocyte (sk. muscle),TRPM6,0.024113126
Myocyte (NMJ-rich),TRPM6,0.023061758
Fibroblast,TRPM6,0.022826983
Epithelial cell (basal keratinocyte),TRPM6,0.022335978
Immune (DC/macrophage),TRPM6,0.019365737
Pericyte/SMC,TRPM6,0.016569942
Immune (T cell),TRPM6,0.016176974
Immune (NK cell),TRPM6,0.015245739
Melanocyte,TRPM6,0.0143013
Immune (B cell),TRPM6,0.014092344
Epithelial cell (squamous),TRPM6,0.013705005
"Myocyte (cardiac, cytoplasmic)",TRPM6,0.0041213473
Epithelial cell (cornified keratinocyte),TRPM6,0.0
Epithelial cell (mature keratinocyte),TRPM6,0.0
Immune (DC),TRPM6,0.0
Mucous cell,TRPM6,0.0
"Myocyte (sk. muscle, cytoplasmic)",TRPM6,0.0
Neuronal,TRPM6,0.0
