cell_type,gene_name,expression
Sebaceous gland cell,TSSK4,0.020074526
Myofibroblast,TSSK4,0.002253963
Epithelial cell (luminal),TSSK4,0.000881142
Myocyte (cardiac),TSSK4,0.0004295487
Epithelial cell (basal),TSSK4,0.0003526933
Fibroblast,TSSK4,0.0003036894
Immune (DC/macrophage),TSSK4,0.00025760703
Myocyte (smooth muscle),TSSK4,0.00024574227
Epithelial cell (alveolar type II),TSSK4,0.0002018935
Endothelial cell (vascular),TSSK4,0.0
Adipocyte,TSSK4,0.0
Epithelial cell (cornified keratinocyte),TSSK4,0.0
Epithelial cell (club),TSSK4,0.0
Epithelial cell (ciliated),TSSK4,0.0
Epithelial cell (basal keratinocyte),TSSK4,0.0
Epithelial cell (Hillock),TSSK4,0.0
Epithelial cell (alveolar type I),TSSK4,0.0
Endothelial cell (lymphatic),TSSK4,0.0
Epithelial cell (squamous),TSSK4,0.0
Immune (B cell),TSSK4,0.0
Immune (DC),TSSK4,0.0
Immune (Langerhans),TSSK4,0.0
Immune (NK cell),TSSK4,0.0
Epithelial cell (suprabasal keratinocyte),TSSK4,0.0
Epithelial cell (suprabasal),TSSK4,0.0
ICCs,TSSK4,0.0
Epithelial cell (mature keratinocyte),TSSK4,0.0
Melanocyte,TSSK4,0.0
Immune (mast cell),TSSK4,0.0
Immune (alveolar macrophage),TSSK4,0.0
Immune (T cell),TSSK4,0.0
"Myocyte (cardiac, cytoplasmic)",TSSK4,0.0
Myocyte (sk. muscle),TSSK4,0.0
Myocyte (NMJ-rich),TSSK4,0.0
Mucous cell,TSSK4,0.0
Myoepithelial (basal),TSSK4,0.0
"Myocyte (sk. muscle, cytoplasmic)",TSSK4,0.0
Neuronal,TSSK4,0.0
Neuroendocrine,TSSK4,0.0
Pericyte/SMC,TSSK4,0.0
Satellite cell,TSSK4,0.0
Schwann cell,TSSK4,0.0
Sweat gland cell,TSSK4,0.0
