cell_type,gene_name,expression
Epithelial cell (basal keratinocyte),MAP3K7,0.51629406
Epithelial cell (Hillock),MAP3K7,0.38903943
Immune (Langerhans),MAP3K7,0.37815687
Epithelial cell (suprabasal keratinocyte),MAP3K7,0.37809426
Immune (NK cell),MAP3K7,0.34154707
Myoepithelial (basal),MAP3K7,0.33685508
Epithelial cell (basal),MAP3K7,0.33529696
Neuroendocrine,MAP3K7,0.3339479
Mucous cell,MAP3K7,0.3319193
Myocyte (cardiac),MAP3K7,0.3261258
Epithelial cell (suprabasal),MAP3K7,0.3243918
Epithelial cell (club),MAP3K7,0.32097554
Immune (alveolar macrophage),MAP3K7,0.32081568
Epithelial cell (luminal),MAP3K7,0.3179164
Satellite cell,MAP3K7,0.31400675
Sebaceous gland cell,MAP3K7,0.31310073
Epithelial cell (mature keratinocyte),MAP3K7,0.31180164
Immune (DC),MAP3K7,0.31020862
Adipocyte,MAP3K7,0.30672103
Immune (B cell),MAP3K7,0.28216735
Immune (DC/macrophage),MAP3K7,0.24958599
Epithelial cell (alveolar type II),MAP3K7,0.24788666
Myofibroblast,MAP3K7,0.23752844
Endothelial cell (lymphatic),MAP3K7,0.23442966
Epithelial cell (alveolar type I),MAP3K7,0.23324443
Endothelial cell (vascular),MAP3K7,0.22984843
Sweat gland cell,MAP3K7,0.21223529
Melanocyte,MAP3K7,0.21072975
Immune (T cell),MAP3K7,0.20922682
Fibroblast,MAP3K7,0.20096818
Pericyte/SMC,MAP3K7,0.20091641
Myocyte (smooth muscle),MAP3K7,0.19707356
"Myocyte (cardiac, cytoplasmic)",MAP3K7,0.18634385
ICCs,MAP3K7,0.18213804
Epithelial cell (ciliated),MAP3K7,0.15823339
Epithelial cell (cornified keratinocyte),MAP3K7,0.15798277
Epithelial cell (squamous),MAP3K7,0.15157606
Myocyte (NMJ-rich),MAP3K7,0.14464876
Schwann cell,MAP3K7,0.14328215
Immune (mast cell),MAP3K7,0.1332352
Myocyte (sk. muscle),MAP3K7,0.12881106
"Myocyte (sk. muscle, cytoplasmic)",MAP3K7,0.11798102
Neuronal,MAP3K7,0.0
