cell_type,gene_name,expression
Myofibroblast,MAP3K10,0.16004375
Epithelial cell (alveolar type II),MAP3K10,0.144214
Immune (alveolar macrophage),MAP3K10,0.1398269
Epithelial cell (alveolar type I),MAP3K10,0.12877472
Epithelial cell (ciliated),MAP3K10,0.08963474
Epithelial cell (suprabasal keratinocyte),MAP3K10,0.088243954
Epithelial cell (basal keratinocyte),MAP3K10,0.086092964
Immune (B cell),MAP3K10,0.07716272
"Myocyte (cardiac, cytoplasmic)",MAP3K10,0.07597639
Epithelial cell (club),MAP3K10,0.073532626
Epithelial cell (suprabasal),MAP3K10,0.07249754
Myocyte (NMJ-rich),MAP3K10,0.07158675
Schwann cell,MAP3K10,0.069706745
Myocyte (cardiac),MAP3K10,0.068255596
Myocyte (smooth muscle),MAP3K10,0.06807432
Immune (T cell),MAP3K10,0.06746916
Epithelial cell (basal),MAP3K10,0.066016905
Neuronal,MAP3K10,0.06475707
Endothelial cell (vascular),MAP3K10,0.06400887
Adipocyte,MAP3K10,0.06330159
Epithelial cell (Hillock),MAP3K10,0.06311196
Melanocyte,MAP3K10,0.06069082
Epithelial cell (luminal),MAP3K10,0.05738793
Pericyte/SMC,MAP3K10,0.055201165
Immune (DC/macrophage),MAP3K10,0.05375887
Endothelial cell (lymphatic),MAP3K10,0.053049203
Fibroblast,MAP3K10,0.053009752
Epithelial cell (mature keratinocyte),MAP3K10,0.047625188
Satellite cell,MAP3K10,0.041743025
Epithelial cell (squamous),MAP3K10,0.040052377
Immune (NK cell),MAP3K10,0.039697383
Mucous cell,MAP3K10,0.038030464
ICCs,MAP3K10,0.037645813
Neuroendocrine,MAP3K10,0.037136197
Sweat gland cell,MAP3K10,0.03550709
Myocyte (sk. muscle),MAP3K10,0.03048125
"Myocyte (sk. muscle, cytoplasmic)",MAP3K10,0.024302714
Immune (mast cell),MAP3K10,0.022920592
Immune (DC),MAP3K10,0.01864947
Myoepithelial (basal),MAP3K10,0.01275717
Epithelial cell (cornified keratinocyte),MAP3K10,0.0
Immune (Langerhans),MAP3K10,0.0
Sebaceous gland cell,MAP3K10,0.0
