cell_type,gene_name,expression
Myocyte (NMJ-rich),CDKL4,0.5742059
Myocyte (sk. muscle),CDKL4,0.5420831
Epithelial cell (ciliated),CDKL4,0.18368748
Immune (alveolar macrophage),CDKL4,0.18333855
Neuronal,CDKL4,0.14991532
"Myocyte (sk. muscle, cytoplasmic)",CDKL4,0.14660114
Immune (DC),CDKL4,0.11385406
Epithelial cell (alveolar type II),CDKL4,0.10789278
Neuroendocrine,CDKL4,0.100069575
Epithelial cell (alveolar type I),CDKL4,0.083071865
Epithelial cell (club),CDKL4,0.05572016
Myofibroblast,CDKL4,0.05325873
Myocyte (cardiac),CDKL4,0.05179541
Myoepithelial (basal),CDKL4,0.048356656
Epithelial cell (mature keratinocyte),CDKL4,0.043975465
Melanocyte,CDKL4,0.04355802
Sebaceous gland cell,CDKL4,0.041629244
Endothelial cell (vascular),CDKL4,0.03558478
Schwann cell,CDKL4,0.03390756
Epithelial cell (Hillock),CDKL4,0.033232763
Immune (T cell),CDKL4,0.030389138
Adipocyte,CDKL4,0.029027335
Epithelial cell (basal),CDKL4,0.028922658
Satellite cell,CDKL4,0.028827414
Myocyte (smooth muscle),CDKL4,0.028647358
Epithelial cell (luminal),CDKL4,0.028064217
Pericyte/SMC,CDKL4,0.027050832
Fibroblast,CDKL4,0.026993105
Immune (mast cell),CDKL4,0.02691259
Epithelial cell (suprabasal keratinocyte),CDKL4,0.02531938
Endothelial cell (lymphatic),CDKL4,0.02515359
Epithelial cell (suprabasal),CDKL4,0.02397866
Sweat gland cell,CDKL4,0.022581162
Epithelial cell (basal keratinocyte),CDKL4,0.0204449
Immune (DC/macrophage),CDKL4,0.016661579
Immune (B cell),CDKL4,0.015078106
Immune (NK cell),CDKL4,0.007390395
Epithelial cell (squamous),CDKL4,0.0061373706
"Myocyte (cardiac, cytoplasmic)",CDKL4,0.004433086
Mucous cell,CDKL4,0.0040512052
Epithelial cell (cornified keratinocyte),CDKL4,0.0
Immune (Langerhans),CDKL4,0.0
ICCs,CDKL4,0.0
