cell_type,gene_name,expression
Neuroendocrine,PIP4K2C,0.15045883
Immune (NK cell),PIP4K2C,0.12839715
Epithelial cell (suprabasal),PIP4K2C,0.11223125
Epithelial cell (suprabasal keratinocyte),PIP4K2C,0.109241635
Epithelial cell (squamous),PIP4K2C,0.100023195
Pericyte/SMC,PIP4K2C,0.09644155
Myofibroblast,PIP4K2C,0.094384275
Sebaceous gland cell,PIP4K2C,0.093687385
Epithelial cell (Hillock),PIP4K2C,0.09303692
Epithelial cell (cornified keratinocyte),PIP4K2C,0.08996716
Mucous cell,PIP4K2C,0.089456625
ICCs,PIP4K2C,0.089341685
Epithelial cell (ciliated),PIP4K2C,0.08860047
Immune (B cell),PIP4K2C,0.08650379
Epithelial cell (basal),PIP4K2C,0.085463546
Immune (T cell),PIP4K2C,0.0838823
Epithelial cell (club),PIP4K2C,0.07861553
Epithelial cell (alveolar type I),PIP4K2C,0.07752264
Epithelial cell (luminal),PIP4K2C,0.07691881
Immune (mast cell),PIP4K2C,0.07588419
Myocyte (smooth muscle),PIP4K2C,0.074363306
Myocyte (cardiac),PIP4K2C,0.07169017
Epithelial cell (mature keratinocyte),PIP4K2C,0.07011259
Epithelial cell (basal keratinocyte),PIP4K2C,0.0650568
Melanocyte,PIP4K2C,0.06401989
Immune (alveolar macrophage),PIP4K2C,0.060641352
Epithelial cell (alveolar type II),PIP4K2C,0.054952525
Schwann cell,PIP4K2C,0.05458329
Immune (DC/macrophage),PIP4K2C,0.047746487
Endothelial cell (vascular),PIP4K2C,0.046839077
"Myocyte (cardiac, cytoplasmic)",PIP4K2C,0.046631787
Fibroblast,PIP4K2C,0.044489674
Endothelial cell (lymphatic),PIP4K2C,0.04361859
Immune (DC),PIP4K2C,0.026939936
Myoepithelial (basal),PIP4K2C,0.018090298
"Myocyte (sk. muscle, cytoplasmic)",PIP4K2C,0.017485712
Adipocyte,PIP4K2C,0.016286323
Sweat gland cell,PIP4K2C,0.012608343
Satellite cell,PIP4K2C,0.0089466
Myocyte (sk. muscle),PIP4K2C,0.0053831483
Immune (Langerhans),PIP4K2C,0.0
Myocyte (NMJ-rich),PIP4K2C,0.0
Neuronal,PIP4K2C,0.0
