cell_type,gene_name,expression
Neuroendocrine,MAPK9,0.2878083
Immune (Langerhans),MAPK9,0.23470166
Neuronal,MAPK9,0.20774613
ICCs,MAPK9,0.18460192
Immune (alveolar macrophage),MAPK9,0.1756627
Epithelial cell (alveolar type II),MAPK9,0.17480472
Myocyte (cardiac),MAPK9,0.1736808
Sweat gland cell,MAPK9,0.1723509
Myofibroblast,MAPK9,0.16681188
Epithelial cell (ciliated),MAPK9,0.16634285
Epithelial cell (club),MAPK9,0.16212144
Epithelial cell (alveolar type I),MAPK9,0.1480821
Mucous cell,MAPK9,0.14592391
Epithelial cell (Hillock),MAPK9,0.14582287
Epithelial cell (basal),MAPK9,0.14484227
Epithelial cell (suprabasal),MAPK9,0.14266722
Epithelial cell (basal keratinocyte),MAPK9,0.14248307
"Myocyte (cardiac, cytoplasmic)",MAPK9,0.1415342
Immune (T cell),MAPK9,0.13914444
Immune (NK cell),MAPK9,0.13870287
Immune (B cell),MAPK9,0.13349517
"Myocyte (sk. muscle, cytoplasmic)",MAPK9,0.12186341
Epithelial cell (luminal),MAPK9,0.11981882
Endothelial cell (vascular),MAPK9,0.114499174
Immune (DC/macrophage),MAPK9,0.113693684
Myocyte (smooth muscle),MAPK9,0.11205589
Immune (DC),MAPK9,0.11065614
Endothelial cell (lymphatic),MAPK9,0.10810406
Immune (mast cell),MAPK9,0.100606844
Fibroblast,MAPK9,0.08944256
Pericyte/SMC,MAPK9,0.08279908
Myoepithelial (basal),MAPK9,0.07981223
Sebaceous gland cell,MAPK9,0.07461956
Satellite cell,MAPK9,0.07457596
Adipocyte,MAPK9,0.07076217
Epithelial cell (squamous),MAPK9,0.070066065
Schwann cell,MAPK9,0.06861528
Epithelial cell (suprabasal keratinocyte),MAPK9,0.061918292
Epithelial cell (cornified keratinocyte),MAPK9,0.056883752
Myocyte (sk. muscle),MAPK9,0.054713443
Epithelial cell (mature keratinocyte),MAPK9,0.045425232
Melanocyte,MAPK9,0.036108702
Myocyte (NMJ-rich),MAPK9,0.030735658
