cell_type,gene_name,expression
Sebaceous gland cell,CDK9,0.24028896
Neuronal,CDK9,0.22793067
Myofibroblast,CDK9,0.20632641
Epithelial cell (mature keratinocyte),CDK9,0.20553257
Epithelial cell (squamous),CDK9,0.17018959
Epithelial cell (suprabasal keratinocyte),CDK9,0.15957911
Epithelial cell (ciliated),CDK9,0.14265944
Neuroendocrine,CDK9,0.13946281
Endothelial cell (lymphatic),CDK9,0.13810162
Adipocyte,CDK9,0.13639775
ICCs,CDK9,0.1177986
Myocyte (smooth muscle),CDK9,0.095158756
Epithelial cell (suprabasal),CDK9,0.09441891
Immune (alveolar macrophage),CDK9,0.09374557
Immune (B cell),CDK9,0.092827454
Epithelial cell (luminal),CDK9,0.09003987
Melanocyte,CDK9,0.087507516
Epithelial cell (Hillock),CDK9,0.08648225
Endothelial cell (vascular),CDK9,0.08539757
Immune (DC/macrophage),CDK9,0.083381936
Immune (T cell),CDK9,0.08291015
Schwann cell,CDK9,0.08282814
Myoepithelial (basal),CDK9,0.08254475
Immune (DC),CDK9,0.08245461
Epithelial cell (basal),CDK9,0.0817412
Mucous cell,CDK9,0.07958635
Fibroblast,CDK9,0.07517505
Pericyte/SMC,CDK9,0.072316475
Epithelial cell (basal keratinocyte),CDK9,0.06753201
Epithelial cell (club),CDK9,0.06185173
Epithelial cell (alveolar type I),CDK9,0.057520144
"Myocyte (sk. muscle, cytoplasmic)",CDK9,0.05643298
"Myocyte (cardiac, cytoplasmic)",CDK9,0.049963012
Myocyte (cardiac),CDK9,0.04558004
Immune (NK cell),CDK9,0.045513052
Epithelial cell (alveolar type II),CDK9,0.043866858
Immune (mast cell),CDK9,0.041717466
Sweat gland cell,CDK9,0.026811471
Satellite cell,CDK9,0.025856333
Myocyte (sk. muscle),CDK9,0.008305853
Epithelial cell (cornified keratinocyte),CDK9,0.0
Immune (Langerhans),CDK9,0.0
Myocyte (NMJ-rich),CDK9,0.0
