cell_type,gene_name,expression
Epithelial cell (mature keratinocyte),CSNK1A1,1.5428199
Epithelial cell (suprabasal),CSNK1A1,1.5056785
Epithelial cell (Hillock),CSNK1A1,1.3609548
Epithelial cell (luminal),CSNK1A1,1.2955679
Epithelial cell (club),CSNK1A1,1.271493
Myocyte (cardiac),CSNK1A1,1.2483737
Mucous cell,CSNK1A1,1.2463306
Immune (DC),CSNK1A1,1.2239089
Epithelial cell (basal),CSNK1A1,1.1760494
Myofibroblast,CSNK1A1,1.1744367
Epithelial cell (suprabasal keratinocyte),CSNK1A1,1.1040123
Myocyte (NMJ-rich),CSNK1A1,1.1038736
Epithelial cell (squamous),CSNK1A1,1.0961478
Myocyte (smooth muscle),CSNK1A1,1.087827
Myoepithelial (basal),CSNK1A1,1.0763146
Epithelial cell (ciliated),CSNK1A1,1.0517397
Sweat gland cell,CSNK1A1,1.0224699
Neuroendocrine,CSNK1A1,0.97278625
Epithelial cell (basal keratinocyte),CSNK1A1,0.9494034
Epithelial cell (alveolar type II),CSNK1A1,0.934005
Endothelial cell (vascular),CSNK1A1,0.92373013
Adipocyte,CSNK1A1,0.8826561
Immune (Langerhans),CSNK1A1,0.875125
Immune (DC/macrophage),CSNK1A1,0.8692267
Immune (alveolar macrophage),CSNK1A1,0.86891353
Myocyte (sk. muscle),CSNK1A1,0.868757
ICCs,CSNK1A1,0.8582288
Fibroblast,CSNK1A1,0.85807097
Epithelial cell (cornified keratinocyte),CSNK1A1,0.8424601
Endothelial cell (lymphatic),CSNK1A1,0.824211
Pericyte/SMC,CSNK1A1,0.81986886
Sebaceous gland cell,CSNK1A1,0.8061173
Schwann cell,CSNK1A1,0.80421865
Epithelial cell (alveolar type I),CSNK1A1,0.748997
Satellite cell,CSNK1A1,0.7174836
"Myocyte (cardiac, cytoplasmic)",CSNK1A1,0.7035648
Immune (T cell),CSNK1A1,0.6932199
Melanocyte,CSNK1A1,0.6766993
Immune (mast cell),CSNK1A1,0.6644226
"Myocyte (sk. muscle, cytoplasmic)",CSNK1A1,0.6439187
Immune (NK cell),CSNK1A1,0.58435124
Immune (B cell),CSNK1A1,0.50280523
Neuronal,CSNK1A1,0.43479276
