cell_type,gene_name,expression
Neuronal,CDK5,0.13834977
Sebaceous gland cell,CDK5,0.062881306
Epithelial cell (cornified keratinocyte),CDK5,0.055652816
"Myocyte (cardiac, cytoplasmic)",CDK5,0.031507373
Neuroendocrine,CDK5,0.027568076
Immune (alveolar macrophage),CDK5,0.023713583
Epithelial cell (Hillock),CDK5,0.02146378
Epithelial cell (suprabasal),CDK5,0.019772258
Epithelial cell (squamous),CDK5,0.01925934
Epithelial cell (luminal),CDK5,0.018297486
Immune (NK cell),CDK5,0.017125797
Epithelial cell (club),CDK5,0.01669541
Melanocyte,CDK5,0.016619587
Immune (DC/macrophage),CDK5,0.015836975
Myocyte (smooth muscle),CDK5,0.014641321
Epithelial cell (alveolar type I),CDK5,0.0137118185
"Myocyte (sk. muscle, cytoplasmic)",CDK5,0.012798934
Immune (B cell),CDK5,0.012666307
Schwann cell,CDK5,0.011256779
Epithelial cell (basal),CDK5,0.011057109
Epithelial cell (basal keratinocyte),CDK5,0.010399539
Mucous cell,CDK5,0.010338069
Endothelial cell (vascular),CDK5,0.010332775
Myofibroblast,CDK5,0.008436488
Immune (T cell),CDK5,0.008139807
Epithelial cell (mature keratinocyte),CDK5,0.007601351
Epithelial cell (alveolar type II),CDK5,0.0075281276
Epithelial cell (ciliated),CDK5,0.0068939375
Pericyte/SMC,CDK5,0.0066922936
Fibroblast,CDK5,0.006619195
Myocyte (cardiac),CDK5,0.0060839388
Endothelial cell (lymphatic),CDK5,0.0045354413
Adipocyte,CDK5,0.0040347413
Immune (mast cell),CDK5,0.0036664787
Myocyte (sk. muscle),CDK5,0.0016682986
Immune (DC),CDK5,0.0
Immune (Langerhans),CDK5,0.0
Epithelial cell (suprabasal keratinocyte),CDK5,0.0
ICCs,CDK5,0.0
Myoepithelial (basal),CDK5,0.0
Myocyte (NMJ-rich),CDK5,0.0
Satellite cell,CDK5,0.0
Sweat gland cell,CDK5,0.0
