cell_type,gene_name,expression
Immune (Langerhans),MAP2K7,0.3521019
Epithelial cell (suprabasal keratinocyte),MAP2K7,0.3290371
Epithelial cell (mature keratinocyte),MAP2K7,0.32166058
Myofibroblast,MAP2K7,0.28759062
Epithelial cell (basal),MAP2K7,0.27517408
Epithelial cell (suprabasal),MAP2K7,0.27484322
Mucous cell,MAP2K7,0.27184042
Epithelial cell (basal keratinocyte),MAP2K7,0.2707758
Epithelial cell (squamous),MAP2K7,0.25331515
Neuroendocrine,MAP2K7,0.22186054
Epithelial cell (cornified keratinocyte),MAP2K7,0.20210588
Immune (DC),MAP2K7,0.20038246
"Myocyte (sk. muscle, cytoplasmic)",MAP2K7,0.19728464
Epithelial cell (Hillock),MAP2K7,0.18712732
Myocyte (cardiac),MAP2K7,0.17982088
Epithelial cell (luminal),MAP2K7,0.17508821
Sweat gland cell,MAP2K7,0.17061658
Myocyte (smooth muscle),MAP2K7,0.1664371
Epithelial cell (club),MAP2K7,0.1662837
Adipocyte,MAP2K7,0.16003743
Myocyte (NMJ-rich),MAP2K7,0.15875359
Immune (alveolar macrophage),MAP2K7,0.15196508
Immune (DC/macrophage),MAP2K7,0.15186818
Immune (B cell),MAP2K7,0.14852375
Immune (T cell),MAP2K7,0.14841622
Satellite cell,MAP2K7,0.14688559
Melanocyte,MAP2K7,0.14511712
"Myocyte (cardiac, cytoplasmic)",MAP2K7,0.14362843
Pericyte/SMC,MAP2K7,0.14164582
ICCs,MAP2K7,0.13760424
Epithelial cell (alveolar type I),MAP2K7,0.1366778
Fibroblast,MAP2K7,0.13483803
Endothelial cell (lymphatic),MAP2K7,0.12859996
Epithelial cell (alveolar type II),MAP2K7,0.123228654
Epithelial cell (ciliated),MAP2K7,0.12103149
Neuronal,MAP2K7,0.10625653
Schwann cell,MAP2K7,0.10497156
Endothelial cell (vascular),MAP2K7,0.099027656
Immune (NK cell),MAP2K7,0.093826145
Myocyte (sk. muscle),MAP2K7,0.08415845
Sebaceous gland cell,MAP2K7,0.07432753
Immune (mast cell),MAP2K7,0.069619395
Myoepithelial (basal),MAP2K7,0.06437076
