cell_type,gene_name,expression
Immune (Langerhans),NME4,0.45141426
"Myocyte (cardiac, cytoplasmic)",NME4,0.32906368
Myocyte (smooth muscle),NME4,0.19999757
Myofibroblast,NME4,0.17133808
Epithelial cell (luminal),NME4,0.1648158
Adipocyte,NME4,0.15208443
Neuroendocrine,NME4,0.1427403
Neuronal,NME4,0.11515814
Epithelial cell (club),NME4,0.07878766
Immune (DC),NME4,0.0782484
Epithelial cell (Hillock),NME4,0.07764064
Sweat gland cell,NME4,0.071351066
Immune (B cell),NME4,0.06985553
Mucous cell,NME4,0.067102455
Satellite cell,NME4,0.059648946
Epithelial cell (basal),NME4,0.057792637
Epithelial cell (squamous),NME4,0.04510422
"Myocyte (sk. muscle, cytoplasmic)",NME4,0.044341587
Sebaceous gland cell,NME4,0.04266283
Fibroblast,NME4,0.040727172
Melanocyte,NME4,0.03912689
Endothelial cell (lymphatic),NME4,0.03622091
Immune (alveolar macrophage),NME4,0.03602148
Myoepithelial (basal),NME4,0.03500729
Pericyte/SMC,NME4,0.03434107
Epithelial cell (ciliated),NME4,0.033353936
Epithelial cell (alveolar type II),NME4,0.032826994
Epithelial cell (suprabasal),NME4,0.030523514
Endothelial cell (vascular),NME4,0.02822748
Immune (DC/macrophage),NME4,0.026998509
Schwann cell,NME4,0.025101703
Myocyte (cardiac),NME4,0.024547054
Immune (NK cell),NME4,0.023688544
Immune (mast cell),NME4,0.020151695
Immune (T cell),NME4,0.012877856
Epithelial cell (suprabasal keratinocyte),NME4,0.012782399
Epithelial cell (basal keratinocyte),NME4,0.011984058
Myocyte (sk. muscle),NME4,0.010545008
Epithelial cell (alveolar type I),NME4,0.009942888
Epithelial cell (cornified keratinocyte),NME4,0.0
ICCs,NME4,0.0
Epithelial cell (mature keratinocyte),NME4,0.0
Myocyte (NMJ-rich),NME4,0.0
