cell_type,gene_name,expression
Myocyte (cardiac),DYRK3,0.19139181
Epithelial cell (ciliated),DYRK3,0.11425927
Neuronal,DYRK3,0.10998699
Epithelial cell (alveolar type II),DYRK3,0.09501353
ICCs,DYRK3,0.06831334
Immune (alveolar macrophage),DYRK3,0.06298931
Mucous cell,DYRK3,0.05927332
"Myocyte (cardiac, cytoplasmic)",DYRK3,0.058823135
Sweat gland cell,DYRK3,0.055199176
Endothelial cell (vascular),DYRK3,0.05318812
Neuroendocrine,DYRK3,0.048227426
Epithelial cell (Hillock),DYRK3,0.04556371
Fibroblast,DYRK3,0.043236595
Myocyte (smooth muscle),DYRK3,0.04143407
Epithelial cell (cornified keratinocyte),DYRK3,0.03892853
Epithelial cell (alveolar type I),DYRK3,0.038694482
Myofibroblast,DYRK3,0.03452176
Epithelial cell (club),DYRK3,0.031415664
Immune (mast cell),DYRK3,0.02951472
Epithelial cell (basal),DYRK3,0.028326813
Endothelial cell (lymphatic),DYRK3,0.028258681
Epithelial cell (luminal),DYRK3,0.026479203
Myocyte (NMJ-rich),DYRK3,0.026312027
Pericyte/SMC,DYRK3,0.025904307
Adipocyte,DYRK3,0.021370415
"Myocyte (sk. muscle, cytoplasmic)",DYRK3,0.017046425
Myoepithelial (basal),DYRK3,0.016261324
Schwann cell,DYRK3,0.012211396
Epithelial cell (squamous),DYRK3,0.012105151
Epithelial cell (suprabasal),DYRK3,0.012054669
Immune (T cell),DYRK3,0.009842283
Epithelial cell (basal keratinocyte),DYRK3,0.008502826
Melanocyte,DYRK3,0.007458151
Myocyte (sk. muscle),DYRK3,0.0065502017
Immune (DC/macrophage),DYRK3,0.0025269624
Immune (Langerhans),DYRK3,0.0
Immune (DC),DYRK3,0.0
Immune (NK cell),DYRK3,0.0
Immune (B cell),DYRK3,0.0
Epithelial cell (suprabasal keratinocyte),DYRK3,0.0
Epithelial cell (mature keratinocyte),DYRK3,0.0
Satellite cell,DYRK3,0.0
Sebaceous gland cell,DYRK3,0.0
