cell_type,gene_name,expression
Neuronal,ADCK5,0.24415098
Immune (Langerhans),ADCK5,0.23116946
Sebaceous gland cell,ADCK5,0.20471665
Epithelial cell (suprabasal),ADCK5,0.16364247
Epithelial cell (suprabasal keratinocyte),ADCK5,0.1401144
Epithelial cell (ciliated),ADCK5,0.12791027
Immune (alveolar macrophage),ADCK5,0.118638225
Adipocyte,ADCK5,0.11600376
Mucous cell,ADCK5,0.11339658
Immune (B cell),ADCK5,0.10977981
Immune (DC/macrophage),ADCK5,0.105675325
Myoepithelial (basal),ADCK5,0.104643375
Epithelial cell (luminal),ADCK5,0.10301609
Epithelial cell (basal keratinocyte),ADCK5,0.10279398
ICCs,ADCK5,0.096027754
Epithelial cell (basal),ADCK5,0.09568112
Myocyte (cardiac),ADCK5,0.09039385
Epithelial cell (club),ADCK5,0.08667077
Epithelial cell (squamous),ADCK5,0.08579838
Epithelial cell (Hillock),ADCK5,0.08568964
Epithelial cell (alveolar type II),ADCK5,0.08462789
Epithelial cell (alveolar type I),ADCK5,0.08233327
Myocyte (smooth muscle),ADCK5,0.08079184
Neuroendocrine,ADCK5,0.07732052
Immune (NK cell),ADCK5,0.07705936
Myofibroblast,ADCK5,0.07681739
Epithelial cell (mature keratinocyte),ADCK5,0.07353672
Immune (T cell),ADCK5,0.06604533
Sweat gland cell,ADCK5,0.06496359
Immune (mast cell),ADCK5,0.0649118
Endothelial cell (vascular),ADCK5,0.064300366
Myocyte (NMJ-rich),ADCK5,0.061453268
Melanocyte,ADCK5,0.05903545
Endothelial cell (lymphatic),ADCK5,0.055517286
Fibroblast,ADCK5,0.055203974
Schwann cell,ADCK5,0.05354926
Epithelial cell (cornified keratinocyte),ADCK5,0.05025255
Pericyte/SMC,ADCK5,0.04473496
Immune (DC),ADCK5,0.03829142
Satellite cell,ADCK5,0.031931512
"Myocyte (sk. muscle, cytoplasmic)",ADCK5,0.02879572
"Myocyte (cardiac, cytoplasmic)",ADCK5,0.025393564
Myocyte (sk. muscle),ADCK5,0.018541152
