cell_type,gene_name,expression
Myocyte (smooth muscle),EPHA7,0.82586306
ICCs,EPHA7,0.42308888
Schwann cell,EPHA7,0.30526033
Neuronal,EPHA7,0.29112262
Myocyte (cardiac),EPHA7,0.22286107
Immune (mast cell),EPHA7,0.15230604
Sweat gland cell,EPHA7,0.09822473
Fibroblast,EPHA7,0.08345595
Endothelial cell (vascular),EPHA7,0.061744627
Neuroendocrine,EPHA7,0.0614625
"Myocyte (cardiac, cytoplasmic)",EPHA7,0.059074245
Epithelial cell (luminal),EPHA7,0.050937198
Epithelial cell (basal),EPHA7,0.041840762
Mucous cell,EPHA7,0.04115028
Immune (alveolar macrophage),EPHA7,0.034836065
Epithelial cell (ciliated),EPHA7,0.027897058
Immune (DC),EPHA7,0.026611073
Epithelial cell (club),EPHA7,0.025296735
Myocyte (NMJ-rich),EPHA7,0.023061758
Pericyte/SMC,EPHA7,0.021851243
Epithelial cell (alveolar type II),EPHA7,0.021008415
Immune (B cell),EPHA7,0.02055901
Epithelial cell (alveolar type I),EPHA7,0.020390637
Myoepithelial (basal),EPHA7,0.017621463
Epithelial cell (basal keratinocyte),EPHA7,0.016097553
Endothelial cell (lymphatic),EPHA7,0.015418456
Adipocyte,EPHA7,0.015131717
Myofibroblast,EPHA7,0.0120908255
Myocyte (sk. muscle),EPHA7,0.010264643
Satellite cell,EPHA7,0.0083335545
Epithelial cell (Hillock),EPHA7,0.008118942
Immune (T cell),EPHA7,0.0079444945
Immune (NK cell),EPHA7,0.00740357
Sebaceous gland cell,EPHA7,0.007073989
Epithelial cell (suprabasal),EPHA7,0.0070207636
Immune (DC/macrophage),EPHA7,0.005716199
Epithelial cell (squamous),EPHA7,0.0056171827
Epithelial cell (cornified keratinocyte),EPHA7,0.0
Epithelial cell (mature keratinocyte),EPHA7,0.0
Melanocyte,EPHA7,0.0
Immune (Langerhans),EPHA7,0.0
Epithelial cell (suprabasal keratinocyte),EPHA7,0.0
"Myocyte (sk. muscle, cytoplasmic)",EPHA7,0.0
