cell_type,gene_name,expression
Myocyte (cardiac),MYLK3,1.0988555
"Myocyte (cardiac, cytoplasmic)",MYLK3,0.59034514
Epithelial cell (ciliated),MYLK3,0.1771981
Myocyte (sk. muscle),MYLK3,0.12890905
Neuronal,MYLK3,0.09202397
Immune (alveolar macrophage),MYLK3,0.08784738
"Myocyte (sk. muscle, cytoplasmic)",MYLK3,0.07528915
Sweat gland cell,MYLK3,0.07282216
Sebaceous gland cell,MYLK3,0.06996482
Epithelial cell (alveolar type II),MYLK3,0.06352329
Epithelial cell (alveolar type I),MYLK3,0.05354031
Myocyte (NMJ-rich),MYLK3,0.031879697
Satellite cell,MYLK3,0.030690877
Epithelial cell (basal keratinocyte),MYLK3,0.028149392
Immune (DC),MYLK3,0.026611073
Myocyte (smooth muscle),MYLK3,0.025912076
Endothelial cell (lymphatic),MYLK3,0.024906984
Epithelial cell (club),MYLK3,0.024847986
Epithelial cell (luminal),MYLK3,0.02480657
Pericyte/SMC,MYLK3,0.024454396
Myofibroblast,MYLK3,0.024290027
Adipocyte,MYLK3,0.023161786
Endothelial cell (vascular),MYLK3,0.022705602
ICCs,MYLK3,0.022336148
Epithelial cell (mature keratinocyte),MYLK3,0.020354688
Immune (B cell),MYLK3,0.019610919
Immune (mast cell),MYLK3,0.018966572
Fibroblast,MYLK3,0.018437577
Myoepithelial (basal),MYLK3,0.018313788
Immune (T cell),MYLK3,0.016430689
Epithelial cell (Hillock),MYLK3,0.016101804
Mucous cell,MYLK3,0.015893959
Epithelial cell (basal),MYLK3,0.015686255
Epithelial cell (squamous),MYLK3,0.014785342
Schwann cell,MYLK3,0.014001395
Immune (DC/macrophage),MYLK3,0.012673297
Epithelial cell (suprabasal),MYLK3,0.01166064
Epithelial cell (suprabasal keratinocyte),MYLK3,0.009780447
Epithelial cell (cornified keratinocyte),MYLK3,0.0
Melanocyte,MYLK3,0.0
Immune (NK cell),MYLK3,0.0
Immune (Langerhans),MYLK3,0.0
Neuroendocrine,MYLK3,0.0
