cell_type,gene_name,expression
Immune (DC/macrophage),MAP3K3,0.61217016
Melanocyte,MAP3K3,0.5815948
Endothelial cell (lymphatic),MAP3K3,0.57744545
Neuronal,MAP3K3,0.506824
Myocyte (cardiac),MAP3K3,0.47994182
Myofibroblast,MAP3K3,0.4767876
Endothelial cell (vascular),MAP3K3,0.470986
Epithelial cell (alveolar type II),MAP3K3,0.4239507
Schwann cell,MAP3K3,0.40396667
Mucous cell,MAP3K3,0.40369394
Immune (Langerhans),MAP3K3,0.3908626
Epithelial cell (ciliated),MAP3K3,0.38899267
Myocyte (NMJ-rich),MAP3K3,0.38384694
Epithelial cell (suprabasal keratinocyte),MAP3K3,0.37281513
Immune (T cell),MAP3K3,0.35859406
Fibroblast,MAP3K3,0.351541
Epithelial cell (luminal),MAP3K3,0.35081002
Immune (DC),MAP3K3,0.34475726
Epithelial cell (alveolar type I),MAP3K3,0.34277353
Satellite cell,MAP3K3,0.3420265
Immune (B cell),MAP3K3,0.3312275
Epithelial cell (club),MAP3K3,0.32094097
Epithelial cell (cornified keratinocyte),MAP3K3,0.31926623
Epithelial cell (mature keratinocyte),MAP3K3,0.31615844
Epithelial cell (suprabasal),MAP3K3,0.31170356
Myoepithelial (basal),MAP3K3,0.30769387
Epithelial cell (basal keratinocyte),MAP3K3,0.3062899
Immune (alveolar macrophage),MAP3K3,0.29690206
Epithelial cell (basal),MAP3K3,0.29066378
Pericyte/SMC,MAP3K3,0.28910634
Immune (mast cell),MAP3K3,0.28213537
Neuroendocrine,MAP3K3,0.28059563
Myocyte (smooth muscle),MAP3K3,0.25953165
ICCs,MAP3K3,0.24052583
Adipocyte,MAP3K3,0.23579192
Epithelial cell (Hillock),MAP3K3,0.22890763
Sweat gland cell,MAP3K3,0.22316255
"Myocyte (cardiac, cytoplasmic)",MAP3K3,0.218377
Myocyte (sk. muscle),MAP3K3,0.21722941
Immune (NK cell),MAP3K3,0.21260652
Sebaceous gland cell,MAP3K3,0.19422422
Epithelial cell (squamous),MAP3K3,0.14721718
"Myocyte (sk. muscle, cytoplasmic)",MAP3K3,0.13830383
