cell_type,gene_name,expression
Epithelial cell (alveolar type II),CDKL2,0.48575613
Sebaceous gland cell,CDKL2,0.28596345
Epithelial cell (ciliated),CDKL2,0.2574838
Neuronal,CDKL2,0.2211152
Epithelial cell (alveolar type I),CDKL2,0.18404222
Myocyte (sk. muscle),CDKL2,0.091667816
ICCs,CDKL2,0.083149955
Myocyte (NMJ-rich),CDKL2,0.0742519
Immune (alveolar macrophage),CDKL2,0.073744915
Schwann cell,CDKL2,0.07059579
Neuroendocrine,CDKL2,0.06617626
Myoepithelial (basal),CDKL2,0.06263152
Myocyte (smooth muscle),CDKL2,0.055871226
Melanocyte,CDKL2,0.051824782
Epithelial cell (club),CDKL2,0.050744936
Myocyte (cardiac),CDKL2,0.048397236
Epithelial cell (suprabasal),CDKL2,0.040368326
Endothelial cell (vascular),CDKL2,0.03783145
Pericyte/SMC,CDKL2,0.036584646
Epithelial cell (basal keratinocyte),CDKL2,0.03322268
Fibroblast,CDKL2,0.030280013
Epithelial cell (Hillock),CDKL2,0.02840742
Myofibroblast,CDKL2,0.028173175
Immune (mast cell),CDKL2,0.027724478
Immune (T cell),CDKL2,0.02767319
Epithelial cell (suprabasal keratinocyte),CDKL2,0.02755137
Immune (NK cell),CDKL2,0.02309324
"Myocyte (sk. muscle, cytoplasmic)",CDKL2,0.023037046
Mucous cell,CDKL2,0.02265227
Adipocyte,CDKL2,0.022559997
Immune (DC/macrophage),CDKL2,0.020603262
Epithelial cell (luminal),CDKL2,0.02030585
Epithelial cell (basal),CDKL2,0.020053495
Endothelial cell (lymphatic),CDKL2,0.020014314
Satellite cell,CDKL2,0.017754655
Sweat gland cell,CDKL2,0.011164968
Epithelial cell (squamous),CDKL2,0.009023341
"Myocyte (cardiac, cytoplasmic)",CDKL2,0.009011037
Epithelial cell (cornified keratinocyte),CDKL2,0.0
Immune (DC),CDKL2,0.0
Immune (Langerhans),CDKL2,0.0
Epithelial cell (mature keratinocyte),CDKL2,0.0
Immune (B cell),CDKL2,0.0
