cell_type,gene_name,expression
Immune (Langerhans),PKMYT1,0.1309986
Epithelial cell (basal),PKMYT1,0.037514783
Immune (NK cell),PKMYT1,0.014424412
Myofibroblast,PKMYT1,0.013997137
Epithelial cell (basal keratinocyte),PKMYT1,0.012732452
Epithelial cell (suprabasal keratinocyte),PKMYT1,0.009163482
Mucous cell,PKMYT1,0.008200345
Immune (DC/macrophage),PKMYT1,0.0073255454
Epithelial cell (Hillock),PKMYT1,0.0068578213
Epithelial cell (suprabasal),PKMYT1,0.0057855747
Epithelial cell (club),PKMYT1,0.0055411174
Epithelial cell (ciliated),PKMYT1,0.0053689266
Myoepithelial (basal),PKMYT1,0.004627675
Myocyte (cardiac),PKMYT1,0.0038990767
Immune (alveolar macrophage),PKMYT1,0.0028193067
Epithelial cell (squamous),PKMYT1,0.0028186203
Immune (T cell),PKMYT1,0.0026673914
Epithelial cell (luminal),PKMYT1,0.0018787186
Pericyte/SMC,PKMYT1,0.0016363465
Myocyte (smooth muscle),PKMYT1,0.0008696261
Fibroblast,PKMYT1,0.0007915909
Epithelial cell (alveolar type II),PKMYT1,0.00068226585
"Myocyte (cardiac, cytoplasmic)",PKMYT1,0.0006597465
Epithelial cell (alveolar type I),PKMYT1,0.0005241079
Endothelial cell (vascular),PKMYT1,0.00044450667
Myocyte (sk. muscle),PKMYT1,0.0002799606
Adipocyte,PKMYT1,0.0
Epithelial cell (cornified keratinocyte),PKMYT1,0.0
Endothelial cell (lymphatic),PKMYT1,0.0
Melanocyte,PKMYT1,0.0
Immune (mast cell),PKMYT1,0.0
ICCs,PKMYT1,0.0
Epithelial cell (mature keratinocyte),PKMYT1,0.0
Immune (DC),PKMYT1,0.0
Immune (B cell),PKMYT1,0.0
"Myocyte (sk. muscle, cytoplasmic)",PKMYT1,0.0
Myocyte (NMJ-rich),PKMYT1,0.0
Neuroendocrine,PKMYT1,0.0
Neuronal,PKMYT1,0.0
Satellite cell,PKMYT1,0.0
Schwann cell,PKMYT1,0.0
Sebaceous gland cell,PKMYT1,0.0
Sweat gland cell,PKMYT1,0.0
