cell_type,gene_name,expression
Neuronal,GLYCTK,0.14705458
Adipocyte,GLYCTK,0.07244602
Epithelial cell (cornified keratinocyte),GLYCTK,0.055652816
Immune (NK cell),GLYCTK,0.04381464
Epithelial cell (suprabasal),GLYCTK,0.04168605
Myoepithelial (basal),GLYCTK,0.029348232
Sebaceous gland cell,GLYCTK,0.028881526
Epithelial cell (squamous),GLYCTK,0.028719855
Immune (DC/macrophage),GLYCTK,0.026906513
Immune (alveolar macrophage),GLYCTK,0.023881229
Immune (mast cell),GLYCTK,0.023033831
Endothelial cell (vascular),GLYCTK,0.022861853
Endothelial cell (lymphatic),GLYCTK,0.022696799
Epithelial cell (luminal),GLYCTK,0.021392103
Immune (T cell),GLYCTK,0.020056548
Epithelial cell (club),GLYCTK,0.01881584
Myofibroblast,GLYCTK,0.01870176
Epithelial cell (basal),GLYCTK,0.01794015
"Myocyte (sk. muscle, cytoplasmic)",GLYCTK,0.01667722
Epithelial cell (alveolar type I),GLYCTK,0.013695805
ICCs,GLYCTK,0.013546394
Mucous cell,GLYCTK,0.012890469
Epithelial cell (alveolar type II),GLYCTK,0.011865514
Fibroblast,GLYCTK,0.011150461
Myocyte (cardiac),GLYCTK,0.010777525
Epithelial cell (Hillock),GLYCTK,0.0102620805
Satellite cell,GLYCTK,0.00924978
Sweat gland cell,GLYCTK,0.008488807
Pericyte/SMC,GLYCTK,0.008015302
Epithelial cell (basal keratinocyte),GLYCTK,0.0076916777
Myocyte (smooth muscle),GLYCTK,0.007513927
"Myocyte (cardiac, cytoplasmic)",GLYCTK,0.0074001476
Epithelial cell (ciliated),GLYCTK,0.0059498367
Schwann cell,GLYCTK,0.0053363713
Myocyte (sk. muscle),GLYCTK,0.003547764
Melanocyte,GLYCTK,0.0
Immune (Langerhans),GLYCTK,0.0
Immune (DC),GLYCTK,0.0
Immune (B cell),GLYCTK,0.0
Epithelial cell (suprabasal keratinocyte),GLYCTK,0.0
Epithelial cell (mature keratinocyte),GLYCTK,0.0
Myocyte (NMJ-rich),GLYCTK,0.0
Neuroendocrine,GLYCTK,0.0
