cell_type,gene_name,expression
Myoepithelial (basal),MAP3K6,0.6085239
Immune (DC),MAP3K6,0.5670468
Epithelial cell (suprabasal),MAP3K6,0.49389088
Epithelial cell (suprabasal keratinocyte),MAP3K6,0.37789655
Epithelial cell (squamous),MAP3K6,0.3495697
Epithelial cell (basal keratinocyte),MAP3K6,0.31363732
Myofibroblast,MAP3K6,0.30022055
Endothelial cell (vascular),MAP3K6,0.29734954
Epithelial cell (basal),MAP3K6,0.27633712
Sweat gland cell,MAP3K6,0.27134588
Epithelial cell (mature keratinocyte),MAP3K6,0.2503269
Immune (Langerhans),MAP3K6,0.24832022
Adipocyte,MAP3K6,0.1850566
ICCs,MAP3K6,0.18105319
Epithelial cell (Hillock),MAP3K6,0.16451094
Mucous cell,MAP3K6,0.16120695
Myocyte (smooth muscle),MAP3K6,0.15537785
"Myocyte (cardiac, cytoplasmic)",MAP3K6,0.12978028
Epithelial cell (luminal),MAP3K6,0.118169114
"Myocyte (sk. muscle, cytoplasmic)",MAP3K6,0.115595534
Epithelial cell (alveolar type II),MAP3K6,0.11371562
Fibroblast,MAP3K6,0.10648275
Epithelial cell (alveolar type I),MAP3K6,0.10572935
Melanocyte,MAP3K6,0.09361453
Pericyte/SMC,MAP3K6,0.09343562
Schwann cell,MAP3K6,0.07938192
Immune (DC/macrophage),MAP3K6,0.07934106
Epithelial cell (club),MAP3K6,0.07085829
Myocyte (cardiac),MAP3K6,0.061863754
Immune (mast cell),MAP3K6,0.060482867
Sebaceous gland cell,MAP3K6,0.05616735
Epithelial cell (ciliated),MAP3K6,0.05368713
Satellite cell,MAP3K6,0.042807918
Immune (alveolar macrophage),MAP3K6,0.040956877
Immune (B cell),MAP3K6,0.039476007
Immune (T cell),MAP3K6,0.03490993
Immune (NK cell),MAP3K6,0.03351845
Neuroendocrine,MAP3K6,0.02949905
Endothelial cell (lymphatic),MAP3K6,0.028745987
Myocyte (sk. muscle),MAP3K6,0.015764337
Myocyte (NMJ-rich),MAP3K6,0.015187027
Epithelial cell (cornified keratinocyte),MAP3K6,0.0
Neuronal,MAP3K6,0.0
