cell_type,gene_name,expression
Neuronal,MAP3K12,0.21099469
Epithelial cell (ciliated),MAP3K12,0.14684598
Epithelial cell (alveolar type I),MAP3K12,0.12704767
Neuroendocrine,MAP3K12,0.114436425
Myoepithelial (basal),MAP3K12,0.1133996
Epithelial cell (alveolar type II),MAP3K12,0.091622464
ICCs,MAP3K12,0.08661312
Endothelial cell (vascular),MAP3K12,0.08043631
Immune (alveolar macrophage),MAP3K12,0.08040216
Fibroblast,MAP3K12,0.07943937
Myofibroblast,MAP3K12,0.06963251
Pericyte/SMC,MAP3K12,0.05606512
Epithelial cell (mature keratinocyte),MAP3K12,0.054629818
Immune (DC),MAP3K12,0.050857175
Schwann cell,MAP3K12,0.04939491
Melanocyte,MAP3K12,0.04888344
Myocyte (smooth muscle),MAP3K12,0.04579415
Myocyte (sk. muscle),MAP3K12,0.043871697
Epithelial cell (club),MAP3K12,0.043472413
Immune (DC/macrophage),MAP3K12,0.04314847
Epithelial cell (luminal),MAP3K12,0.042585686
Immune (mast cell),MAP3K12,0.039470986
Immune (T cell),MAP3K12,0.038438626
Endothelial cell (lymphatic),MAP3K12,0.037805814
Epithelial cell (cornified keratinocyte),MAP3K12,0.037574936
Epithelial cell (basal),MAP3K12,0.036832955
Epithelial cell (Hillock),MAP3K12,0.036340993
Immune (B cell),MAP3K12,0.034261633
Myocyte (cardiac),MAP3K12,0.032503676
Myocyte (NMJ-rich),MAP3K12,0.03147338
Adipocyte,MAP3K12,0.027576681
Satellite cell,MAP3K12,0.027225856
Epithelial cell (suprabasal),MAP3K12,0.02404006
Immune (NK cell),MAP3K12,0.02160492
"Myocyte (cardiac, cytoplasmic)",MAP3K12,0.018224634
"Myocyte (sk. muscle, cytoplasmic)",MAP3K12,0.017646777
Mucous cell,MAP3K12,0.014133388
Epithelial cell (squamous),MAP3K12,0.010701731
Epithelial cell (suprabasal keratinocyte),MAP3K12,0.008218642
Epithelial cell (basal keratinocyte),MAP3K12,0.0036464077
Immune (Langerhans),MAP3K12,0.0
Sebaceous gland cell,MAP3K12,0.0
Sweat gland cell,MAP3K12,0.0
