cell_type,gene_name,expression
Immune (DC),MAP3K13,1.4951239
Epithelial cell (ciliated),MAP3K13,1.1472709
Epithelial cell (alveolar type II),MAP3K13,1.1102322
Mucous cell,MAP3K13,0.82824904
Epithelial cell (club),MAP3K13,0.79450065
Epithelial cell (alveolar type I),MAP3K13,0.7242101
Myocyte (cardiac),MAP3K13,0.7231255
Neuroendocrine,MAP3K13,0.6808545
Epithelial cell (suprabasal),MAP3K13,0.6656792
Sweat gland cell,MAP3K13,0.6134808
Epithelial cell (basal),MAP3K13,0.5864983
Epithelial cell (luminal),MAP3K13,0.5738349
Epithelial cell (Hillock),MAP3K13,0.5261793
ICCs,MAP3K13,0.50702566
Adipocyte,MAP3K13,0.48857945
Sebaceous gland cell,MAP3K13,0.43037945
Neuronal,MAP3K13,0.42950818
Epithelial cell (basal keratinocyte),MAP3K13,0.42128643
Immune (alveolar macrophage),MAP3K13,0.41105732
Myofibroblast,MAP3K13,0.40689087
Myocyte (smooth muscle),MAP3K13,0.38738868
Pericyte/SMC,MAP3K13,0.3749535
Endothelial cell (vascular),MAP3K13,0.35878855
Myoepithelial (basal),MAP3K13,0.35273585
Epithelial cell (suprabasal keratinocyte),MAP3K13,0.34605107
Schwann cell,MAP3K13,0.34460068
Fibroblast,MAP3K13,0.32959217
Epithelial cell (squamous),MAP3K13,0.32465056
Myocyte (NMJ-rich),MAP3K13,0.320432
Epithelial cell (mature keratinocyte),MAP3K13,0.3121185
Myocyte (sk. muscle),MAP3K13,0.260515
Satellite cell,MAP3K13,0.25524902
Immune (B cell),MAP3K13,0.2443229
Immune (DC/macrophage),MAP3K13,0.23441897
Immune (mast cell),MAP3K13,0.22297364
Endothelial cell (lymphatic),MAP3K13,0.20675296
Melanocyte,MAP3K13,0.19493265
"Myocyte (cardiac, cytoplasmic)",MAP3K13,0.19458614
Immune (Langerhans),MAP3K13,0.13375603
Immune (NK cell),MAP3K13,0.115799986
Immune (T cell),MAP3K13,0.10834371
Epithelial cell (cornified keratinocyte),MAP3K13,0.101265766
"Myocyte (sk. muscle, cytoplasmic)",MAP3K13,0.0993735
