cell_type,gene_name,expression
Myocyte (NMJ-rich),GRK7,0.27510983
Myocyte (sk. muscle),GRK7,0.11476095
Epithelial cell (alveolar type II),GRK7,0.08365835
Immune (alveolar macrophage),GRK7,0.069038816
Melanocyte,GRK7,0.06876336
Epithelial cell (alveolar type I),GRK7,0.06677343
Epithelial cell (ciliated),GRK7,0.06304052
Immune (DC),GRK7,0.04944427
Immune (Langerhans),GRK7,0.040927958
"Myocyte (sk. muscle, cytoplasmic)",GRK7,0.04085607
Epithelial cell (basal keratinocyte),GRK7,0.038144197
Myocyte (cardiac),GRK7,0.0319988
Epithelial cell (Hillock),GRK7,0.030841721
Myofibroblast,GRK7,0.028582277
Immune (T cell),GRK7,0.028170645
Epithelial cell (club),GRK7,0.02792084
Schwann cell,GRK7,0.027230244
Immune (mast cell),GRK7,0.02711379
Endothelial cell (lymphatic),GRK7,0.02699665
Pericyte/SMC,GRK7,0.026489334
Epithelial cell (basal),GRK7,0.025856163
Fibroblast,GRK7,0.02419786
Epithelial cell (suprabasal keratinocyte),GRK7,0.023975277
Epithelial cell (suprabasal),GRK7,0.023882413
Endothelial cell (vascular),GRK7,0.02291399
Neuroendocrine,GRK7,0.022080759
Sweat gland cell,GRK7,0.021893593
Adipocyte,GRK7,0.021009263
Myocyte (smooth muscle),GRK7,0.020070625
Satellite cell,GRK7,0.018136663
Immune (DC/macrophage),GRK7,0.017615518
Immune (NK cell),GRK7,0.015970672
Epithelial cell (luminal),GRK7,0.015213064
ICCs,GRK7,0.013330854
Epithelial cell (squamous),GRK7,0.012253177
Myoepithelial (basal),GRK7,0.012140965
Sebaceous gland cell,GRK7,0.0054717297
"Myocyte (cardiac, cytoplasmic)",GRK7,0.0039800312
Epithelial cell (cornified keratinocyte),GRK7,0.0
Epithelial cell (mature keratinocyte),GRK7,0.0
Immune (B cell),GRK7,0.0
Mucous cell,GRK7,0.0
Neuronal,GRK7,0.0
