cell_type,gene_name,expression
Sebaceous gland cell,PFKFB4,0.532101
Neuroendocrine,PFKFB4,0.24370715
Immune (alveolar macrophage),PFKFB4,0.23086892
Sweat gland cell,PFKFB4,0.1982274
Epithelial cell (suprabasal),PFKFB4,0.19466037
Epithelial cell (squamous),PFKFB4,0.1848649
Immune (DC/macrophage),PFKFB4,0.15918243
Neuronal,PFKFB4,0.13491805
Epithelial cell (basal keratinocyte),PFKFB4,0.12873304
Epithelial cell (mature keratinocyte),PFKFB4,0.107741006
Epithelial cell (ciliated),PFKFB4,0.1066115
Epithelial cell (basal),PFKFB4,0.10573783
Myofibroblast,PFKFB4,0.09821332
Epithelial cell (alveolar type II),PFKFB4,0.08061734
Melanocyte,PFKFB4,0.07665187
Epithelial cell (alveolar type I),PFKFB4,0.07365389
Epithelial cell (luminal),PFKFB4,0.063653626
Epithelial cell (cornified keratinocyte),PFKFB4,0.059786566
Epithelial cell (suprabasal keratinocyte),PFKFB4,0.05756857
Epithelial cell (club),PFKFB4,0.05430423
Schwann cell,PFKFB4,0.052393094
Myocyte (NMJ-rich),PFKFB4,0.051414914
Myocyte (cardiac),PFKFB4,0.045381397
Mucous cell,PFKFB4,0.04052435
Immune (B cell),PFKFB4,0.038079374
Immune (DC),PFKFB4,0.03755265
Myocyte (sk. muscle),PFKFB4,0.031238625
Pericyte/SMC,PFKFB4,0.030481923
Myoepithelial (basal),PFKFB4,0.025121646
Myocyte (smooth muscle),PFKFB4,0.023944663
Epithelial cell (Hillock),PFKFB4,0.021912904
Endothelial cell (vascular),PFKFB4,0.021163834
Fibroblast,PFKFB4,0.019766489
Satellite cell,PFKFB4,0.01881652
ICCs,PFKFB4,0.017912125
Immune (NK cell),PFKFB4,0.015699523
Immune (T cell),PFKFB4,0.01152825
"Myocyte (cardiac, cytoplasmic)",PFKFB4,0.010976038
Endothelial cell (lymphatic),PFKFB4,0.010648126
Immune (mast cell),PFKFB4,0.010173964
Adipocyte,PFKFB4,0.009407668
"Myocyte (sk. muscle, cytoplasmic)",PFKFB4,0.00878627
Immune (Langerhans),PFKFB4,0.0
