cell_type,gene_name,expression
Myoepithelial (basal),MAP2K6,0.47705787
Immune (T cell),MAP2K6,0.36967552
Myocyte (sk. muscle),MAP2K6,0.29655457
Immune (NK cell),MAP2K6,0.27010736
Pericyte/SMC,MAP2K6,0.25174144
Immune (B cell),MAP2K6,0.2194015
Adipocyte,MAP2K6,0.20361835
Immune (alveolar macrophage),MAP2K6,0.18217352
Fibroblast,MAP2K6,0.18155752
Mucous cell,MAP2K6,0.1703808
Epithelial cell (basal),MAP2K6,0.15557611
Neuroendocrine,MAP2K6,0.15331003
Epithelial cell (suprabasal),MAP2K6,0.14681414
Epithelial cell (club),MAP2K6,0.13963503
Immune (mast cell),MAP2K6,0.13213915
Immune (DC/macrophage),MAP2K6,0.12679031
Schwann cell,MAP2K6,0.12594154
Endothelial cell (vascular),MAP2K6,0.123597294
Epithelial cell (luminal),MAP2K6,0.12351932
"Myocyte (sk. muscle, cytoplasmic)",MAP2K6,0.12291013
Sweat gland cell,MAP2K6,0.11535709
Epithelial cell (alveolar type II),MAP2K6,0.11285499
Epithelial cell (alveolar type I),MAP2K6,0.10848091
Neuronal,MAP2K6,0.10704239
Epithelial cell (Hillock),MAP2K6,0.10498275
Myofibroblast,MAP2K6,0.100881256
Myocyte (NMJ-rich),MAP2K6,0.097886495
Endothelial cell (lymphatic),MAP2K6,0.09314786
Immune (Langerhans),MAP2K6,0.0913826
Myocyte (cardiac),MAP2K6,0.07462773
Epithelial cell (ciliated),MAP2K6,0.070151746
Epithelial cell (suprabasal keratinocyte),MAP2K6,0.069171116
Epithelial cell (mature keratinocyte),MAP2K6,0.06657604
Epithelial cell (basal keratinocyte),MAP2K6,0.051657196
Melanocyte,MAP2K6,0.031106504
Epithelial cell (squamous),MAP2K6,0.030722022
"Myocyte (cardiac, cytoplasmic)",MAP2K6,0.02917532
Sebaceous gland cell,MAP2K6,0.02629075
Immune (DC),MAP2K6,0.02557656
Myocyte (smooth muscle),MAP2K6,0.023807812
Satellite cell,MAP2K6,0.016235135
ICCs,MAP2K6,0.011162919
Epithelial cell (cornified keratinocyte),MAP2K6,0.0
