cell_type,gene_name,expression
Epithelial cell (squamous),MAP2K2,0.82251656
"Myocyte (cardiac, cytoplasmic)",MAP2K2,0.47873
Epithelial cell (luminal),MAP2K2,0.33550376
Immune (Langerhans),MAP2K2,0.33100083
Epithelial cell (suprabasal),MAP2K2,0.30599296
"Myocyte (sk. muscle, cytoplasmic)",MAP2K2,0.28930676
Melanocyte,MAP2K2,0.2722983
Myofibroblast,MAP2K2,0.25611565
Epithelial cell (mature keratinocyte),MAP2K2,0.23213543
Epithelial cell (Hillock),MAP2K2,0.22835323
Sweat gland cell,MAP2K2,0.22362068
Epithelial cell (club),MAP2K2,0.21558839
Epithelial cell (basal),MAP2K2,0.21362014
Adipocyte,MAP2K2,0.21201509
Mucous cell,MAP2K2,0.20824
Neuronal,MAP2K2,0.20654878
Myocyte (smooth muscle),MAP2K2,0.20615587
Immune (NK cell),MAP2K2,0.17499515
Epithelial cell (suprabasal keratinocyte),MAP2K2,0.16504253
Epithelial cell (ciliated),MAP2K2,0.16320188
Pericyte/SMC,MAP2K2,0.15992352
Immune (mast cell),MAP2K2,0.15417346
Immune (T cell),MAP2K2,0.15315539
Immune (alveolar macrophage),MAP2K2,0.15238929
Myoepithelial (basal),MAP2K2,0.1521881
Neuroendocrine,MAP2K2,0.14598002
Sebaceous gland cell,MAP2K2,0.14321442
Fibroblast,MAP2K2,0.14069079
Schwann cell,MAP2K2,0.13716125
Immune (DC/macrophage),MAP2K2,0.13135616
Endothelial cell (lymphatic),MAP2K2,0.1307809
Endothelial cell (vascular),MAP2K2,0.12570733
Epithelial cell (alveolar type II),MAP2K2,0.12543713
Epithelial cell (alveolar type I),MAP2K2,0.12399316
Epithelial cell (basal keratinocyte),MAP2K2,0.12368302
ICCs,MAP2K2,0.118806124
Myocyte (cardiac),MAP2K2,0.11356477
Immune (B cell),MAP2K2,0.10302282
Myocyte (NMJ-rich),MAP2K2,0.08210713
Epithelial cell (cornified keratinocyte),MAP2K2,0.059786566
Satellite cell,MAP2K2,0.05739206
Immune (DC),MAP2K2,0.056312248
Myocyte (sk. muscle),MAP2K2,0.05505086
