cell_type,gene_name,expression
Immune (alveolar macrophage),MAP3K15,0.4060802
Epithelial cell (alveolar type II),MAP3K15,0.30180746
Epithelial cell (alveolar type I),MAP3K15,0.242129
Epithelial cell (ciliated),MAP3K15,0.2342485
Myocyte (NMJ-rich),MAP3K15,0.22694147
Myocyte (sk. muscle),MAP3K15,0.14167342
Neuronal,MAP3K15,0.1330111
Myocyte (cardiac),MAP3K15,0.09398922
Sebaceous gland cell,MAP3K15,0.09157953
Sweat gland cell,MAP3K15,0.078666665
Endothelial cell (vascular),MAP3K15,0.06799557
Adipocyte,MAP3K15,0.06758355
Immune (mast cell),MAP3K15,0.060926277
ICCs,MAP3K15,0.060905173
Epithelial cell (club),MAP3K15,0.056909215
Satellite cell,MAP3K15,0.05406719
Pericyte/SMC,MAP3K15,0.052524105
Myocyte (smooth muscle),MAP3K15,0.050412823
Myofibroblast,MAP3K15,0.047446467
Epithelial cell (Hillock),MAP3K15,0.04648774
Endothelial cell (lymphatic),MAP3K15,0.046286233
Fibroblast,MAP3K15,0.045566708
Epithelial cell (suprabasal),MAP3K15,0.04355735
Epithelial cell (basal keratinocyte),MAP3K15,0.043524142
Mucous cell,MAP3K15,0.043517135
Immune (T cell),MAP3K15,0.04252357
Epithelial cell (basal),MAP3K15,0.035721693
Epithelial cell (luminal),MAP3K15,0.0354247
Immune (NK cell),MAP3K15,0.033317465
Schwann cell,MAP3K15,0.031853963
Immune (DC/macrophage),MAP3K15,0.02980468
Immune (DC),MAP3K15,0.028612627
Melanocyte,MAP3K15,0.027529266
Epithelial cell (suprabasal keratinocyte),MAP3K15,0.024859145
Myoepithelial (basal),MAP3K15,0.023785481
Immune (B cell),MAP3K15,0.015619224
"Myocyte (sk. muscle, cytoplasmic)",MAP3K15,0.015334227
Epithelial cell (squamous),MAP3K15,0.011332543
Epithelial cell (mature keratinocyte),MAP3K15,0.011243979
"Myocyte (cardiac, cytoplasmic)",MAP3K15,0.0039349236
Epithelial cell (cornified keratinocyte),MAP3K15,0.0
Immune (Langerhans),MAP3K15,0.0
Neuroendocrine,MAP3K15,0.0
