cell_type,gene_name,expression
Epithelial cell (suprabasal),PAK6,0.25119704
Epithelial cell (mature keratinocyte),PAK6,0.13997221
Epithelial cell (suprabasal keratinocyte),PAK6,0.115909494
Epithelial cell (basal),PAK6,0.098614775
Epithelial cell (basal keratinocyte),PAK6,0.09846249
Epithelial cell (Hillock),PAK6,0.081389494
Epithelial cell (squamous),PAK6,0.07528426
Mucous cell,PAK6,0.05892203
Myofibroblast,PAK6,0.043722875
Neuroendocrine,PAK6,0.03785055
Epithelial cell (club),PAK6,0.031135622
"Myocyte (cardiac, cytoplasmic)",PAK6,0.025733178
Myoepithelial (basal),PAK6,0.015645085
Sweat gland cell,PAK6,0.014877263
Epithelial cell (alveolar type II),PAK6,0.014833006
Epithelial cell (luminal),PAK6,0.013886423
Myocyte (cardiac),PAK6,0.012211226
Epithelial cell (ciliated),PAK6,0.00790926
Immune (NK cell),PAK6,0.0074134944
Epithelial cell (alveolar type I),PAK6,0.0062610097
"Myocyte (sk. muscle, cytoplasmic)",PAK6,0.005183521
Sebaceous gland cell,PAK6,0.0047533284
Immune (alveolar macrophage),PAK6,0.0023885805
Endothelial cell (vascular),PAK6,0.001931791
Schwann cell,PAK6,0.0018522675
Immune (T cell),PAK6,0.001801425
Pericyte/SMC,PAK6,0.0016483716
Immune (DC/macrophage),PAK6,0.0013181606
Myocyte (smooth muscle),PAK6,0.00071286387
Adipocyte,PAK6,0.0006172856
Endothelial cell (lymphatic),PAK6,0.0005753392
Fibroblast,PAK6,0.0005660558
Myocyte (sk. muscle),PAK6,0.00014583391
Epithelial cell (cornified keratinocyte),PAK6,0.0
Immune (B cell),PAK6,0.0
Melanocyte,PAK6,0.0
Immune (mast cell),PAK6,0.0
Immune (DC),PAK6,0.0
Immune (Langerhans),PAK6,0.0
ICCs,PAK6,0.0
Myocyte (NMJ-rich),PAK6,0.0
Neuronal,PAK6,0.0
Satellite cell,PAK6,0.0
