cell_type,gene_name,expression
Mucous cell,RIOK2,0.09756265
Immune (Langerhans),RIOK2,0.09235342
"Myocyte (sk. muscle, cytoplasmic)",RIOK2,0.08753567
Satellite cell,RIOK2,0.083405964
Immune (alveolar macrophage),RIOK2,0.07841047
Myocyte (cardiac),RIOK2,0.07674418
Epithelial cell (mature keratinocyte),RIOK2,0.063906536
Adipocyte,RIOK2,0.061684478
Myofibroblast,RIOK2,0.059630137
Schwann cell,RIOK2,0.057469245
Epithelial cell (suprabasal),RIOK2,0.056152795
"Myocyte (cardiac, cytoplasmic)",RIOK2,0.05469142
Myocyte (smooth muscle),RIOK2,0.048019998
Epithelial cell (basal),RIOK2,0.04798024
Epithelial cell (basal keratinocyte),RIOK2,0.04642596
Immune (DC/macrophage),RIOK2,0.04510639
Immune (B cell),RIOK2,0.044345424
Immune (T cell),RIOK2,0.04356119
Neuronal,RIOK2,0.04330386
Epithelial cell (luminal),RIOK2,0.041660987
Endothelial cell (lymphatic),RIOK2,0.041340314
Epithelial cell (Hillock),RIOK2,0.03904236
Fibroblast,RIOK2,0.038162623
Immune (NK cell),RIOK2,0.03741122
Sweat gland cell,RIOK2,0.036078677
Epithelial cell (club),RIOK2,0.03547974
Epithelial cell (alveolar type II),RIOK2,0.034551986
Epithelial cell (suprabasal keratinocyte),RIOK2,0.032566562
Pericyte/SMC,RIOK2,0.031509224
Immune (DC),RIOK2,0.029439904
Epithelial cell (ciliated),RIOK2,0.028299494
Endothelial cell (vascular),RIOK2,0.027640289
Epithelial cell (alveolar type I),RIOK2,0.024865568
Epithelial cell (squamous),RIOK2,0.017947454
Myoepithelial (basal),RIOK2,0.008712764
Immune (mast cell),RIOK2,0.0071349144
Myocyte (sk. muscle),RIOK2,0.0050106025
Epithelial cell (cornified keratinocyte),RIOK2,0.0
ICCs,RIOK2,0.0
Melanocyte,RIOK2,0.0
Myocyte (NMJ-rich),RIOK2,0.0
Neuroendocrine,RIOK2,0.0
Sebaceous gland cell,RIOK2,0.0
