cell_type,gene_name,expression
Neuronal,DCLK1,1.464454
Fibroblast,DCLK1,1.4164721
Myofibroblast,DCLK1,0.4680101
Epithelial cell (alveolar type I),DCLK1,0.37344256
Epithelial cell (club),DCLK1,0.34550893
ICCs,DCLK1,0.34091255
Immune (mast cell),DCLK1,0.30476907
Pericyte/SMC,DCLK1,0.2713781
Myocyte (cardiac),DCLK1,0.2569692
Endothelial cell (vascular),DCLK1,0.24974163
Epithelial cell (Hillock),DCLK1,0.24159423
Myocyte (smooth muscle),DCLK1,0.1928218
Schwann cell,DCLK1,0.19123411
Immune (alveolar macrophage),DCLK1,0.18309863
Adipocyte,DCLK1,0.17348364
Neuroendocrine,DCLK1,0.14603534
"Myocyte (cardiac, cytoplasmic)",DCLK1,0.13464253
Satellite cell,DCLK1,0.13352981
Epithelial cell (ciliated),DCLK1,0.12938647
Epithelial cell (alveolar type II),DCLK1,0.123973124
Myoepithelial (basal),DCLK1,0.114297725
Melanocyte,DCLK1,0.09480966
Epithelial cell (luminal),DCLK1,0.08671741
Mucous cell,DCLK1,0.08593418
Epithelial cell (basal),DCLK1,0.080589525
Endothelial cell (lymphatic),DCLK1,0.07720152
Myocyte (sk. muscle),DCLK1,0.07155074
Myocyte (NMJ-rich),DCLK1,0.06523204
Epithelial cell (squamous),DCLK1,0.06448524
"Myocyte (sk. muscle, cytoplasmic)",DCLK1,0.062604345
Immune (DC),DCLK1,0.061394434
Immune (NK cell),DCLK1,0.059593335
Immune (DC/macrophage),DCLK1,0.055464823
Immune (B cell),DCLK1,0.053844865
Sweat gland cell,DCLK1,0.05364388
Immune (T cell),DCLK1,0.04609335
Epithelial cell (basal keratinocyte),DCLK1,0.03289407
Epithelial cell (suprabasal),DCLK1,0.032233432
Sebaceous gland cell,DCLK1,0.009934519
Epithelial cell (cornified keratinocyte),DCLK1,0.0
Immune (Langerhans),DCLK1,0.0
Epithelial cell (suprabasal keratinocyte),DCLK1,0.0
Epithelial cell (mature keratinocyte),DCLK1,0.0
