cell_type,gene_name,expression
Neuronal,NME6,0.0611457
Epithelial cell (suprabasal),NME6,0.051920675
Myocyte (NMJ-rich),NME6,0.04907329
Immune (DC),NME6,0.045893777
Mucous cell,NME6,0.044752464
Epithelial cell (club),NME6,0.041839927
Epithelial cell (ciliated),NME6,0.03899934
Myoepithelial (basal),NME6,0.03821036
Epithelial cell (Hillock),NME6,0.036048483
Myocyte (cardiac),NME6,0.034974393
Myocyte (smooth muscle),NME6,0.0345268
Epithelial cell (basal),NME6,0.03442067
ICCs,NME6,0.03301964
Immune (alveolar macrophage),NME6,0.032767143
Epithelial cell (alveolar type II),NME6,0.031678658
Myofibroblast,NME6,0.03012793
Epithelial cell (luminal),NME6,0.03000733
"Myocyte (cardiac, cytoplasmic)",NME6,0.028891472
Immune (NK cell),NME6,0.02840978
Fibroblast,NME6,0.02685874
Adipocyte,NME6,0.02685587
Satellite cell,NME6,0.025546486
Epithelial cell (alveolar type I),NME6,0.025487177
Immune (DC/macrophage),NME6,0.023570111
Immune (mast cell),NME6,0.022246394
Immune (T cell),NME6,0.020631915
Pericyte/SMC,NME6,0.020381311
Endothelial cell (vascular),NME6,0.018917518
Endothelial cell (lymphatic),NME6,0.01734145
Epithelial cell (basal keratinocyte),NME6,0.016419128
Sebaceous gland cell,NME6,0.01343769
Sweat gland cell,NME6,0.013190266
Epithelial cell (mature keratinocyte),NME6,0.01237527
"Myocyte (sk. muscle, cytoplasmic)",NME6,0.012219242
Epithelial cell (squamous),NME6,0.011364452
Schwann cell,NME6,0.011163602
Myocyte (sk. muscle),NME6,0.009803678
Epithelial cell (cornified keratinocyte),NME6,0.0
Immune (B cell),NME6,0.0
Melanocyte,NME6,0.0
Immune (Langerhans),NME6,0.0
Epithelial cell (suprabasal keratinocyte),NME6,0.0
Neuroendocrine,NME6,0.0
