cell_type,gene_name,expression
Epithelial cell (cornified keratinocyte),NPR2,0.60118026
Neuronal,NPR2,0.07688278
Myofibroblast,NPR2,0.072271325
Neuroendocrine,NPR2,0.06504086
Myocyte (NMJ-rich),NPR2,0.056236327
ICCs,NPR2,0.04147835
Fibroblast,NPR2,0.03494132
"Myocyte (cardiac, cytoplasmic)",NPR2,0.03478906
Sebaceous gland cell,NPR2,0.032107625
Schwann cell,NPR2,0.031662505
Melanocyte,NPR2,0.028486673
Myocyte (smooth muscle),NPR2,0.023359787
Epithelial cell (club),NPR2,0.021643717
Myocyte (cardiac),NPR2,0.021240605
Epithelial cell (mature keratinocyte),NPR2,0.020354688
Pericyte/SMC,NPR2,0.01836558
Satellite cell,NPR2,0.016932376
Myocyte (sk. muscle),NPR2,0.016183099
Adipocyte,NPR2,0.01576553
Epithelial cell (alveolar type II),NPR2,0.014665666
Endothelial cell (vascular),NPR2,0.0142073
Mucous cell,NPR2,0.011789265
Epithelial cell (alveolar type I),NPR2,0.011173159
Endothelial cell (lymphatic),NPR2,0.010950606
Myoepithelial (basal),NPR2,0.010807056
Epithelial cell (basal),NPR2,0.01013571
Immune (NK cell),NPR2,0.008833277
Epithelial cell (luminal),NPR2,0.008785244
"Myocyte (sk. muscle, cytoplasmic)",NPR2,0.008589164
Immune (mast cell),NPR2,0.008203081
Epithelial cell (ciliated),NPR2,0.007880525
Epithelial cell (squamous),NPR2,0.005866766
Immune (DC/macrophage),NPR2,0.0043144342
Immune (alveolar macrophage),NPR2,0.0029269254
Immune (T cell),NPR2,0.0023902974
Epithelial cell (suprabasal),NPR2,0.0017107286
Epithelial cell (Hillock),NPR2,0.00079829455
Epithelial cell (basal keratinocyte),NPR2,0.0
Immune (B cell),NPR2,0.0
Immune (DC),NPR2,0.0
Immune (Langerhans),NPR2,0.0
Epithelial cell (suprabasal keratinocyte),NPR2,0.0
Sweat gland cell,NPR2,0.0
