cell_type,gene_name,expression
Myocyte (cardiac),EIF2AK3,0.76469034
Immune (B cell),EIF2AK3,0.51501006
Sweat gland cell,EIF2AK3,0.4754968
Epithelial cell (luminal),EIF2AK3,0.46518987
Mucous cell,EIF2AK3,0.45676875
Epithelial cell (Hillock),EIF2AK3,0.42516342
Epithelial cell (basal keratinocyte),EIF2AK3,0.42242724
Epithelial cell (club),EIF2AK3,0.39964354
Melanocyte,EIF2AK3,0.36277753
Immune (Langerhans),EIF2AK3,0.33158618
Epithelial cell (alveolar type II),EIF2AK3,0.33104897
Fibroblast,EIF2AK3,0.31117344
Epithelial cell (suprabasal keratinocyte),EIF2AK3,0.30766472
Immune (DC),EIF2AK3,0.30108598
Epithelial cell (alveolar type I),EIF2AK3,0.28208178
ICCs,EIF2AK3,0.2781932
Pericyte/SMC,EIF2AK3,0.27381083
Schwann cell,EIF2AK3,0.2688011
Immune (alveolar macrophage),EIF2AK3,0.25673664
Epithelial cell (suprabasal),EIF2AK3,0.25057513
Immune (NK cell),EIF2AK3,0.24041301
Satellite cell,EIF2AK3,0.23982896
Epithelial cell (basal),EIF2AK3,0.23964427
Immune (T cell),EIF2AK3,0.23827688
Immune (mast cell),EIF2AK3,0.22246845
Neuroendocrine,EIF2AK3,0.21522415
Epithelial cell (ciliated),EIF2AK3,0.21243152
Adipocyte,EIF2AK3,0.21241519
Immune (DC/macrophage),EIF2AK3,0.20745558
Myocyte (NMJ-rich),EIF2AK3,0.20713083
Myofibroblast,EIF2AK3,0.20535477
Endothelial cell (vascular),EIF2AK3,0.20177394
Myoepithelial (basal),EIF2AK3,0.18181422
Myocyte (sk. muscle),EIF2AK3,0.1795207
Sebaceous gland cell,EIF2AK3,0.1601998
Myocyte (smooth muscle),EIF2AK3,0.15975511
"Myocyte (cardiac, cytoplasmic)",EIF2AK3,0.14187747
Endothelial cell (lymphatic),EIF2AK3,0.1289232
Epithelial cell (mature keratinocyte),EIF2AK3,0.121169865
Epithelial cell (squamous),EIF2AK3,0.10956718
"Myocyte (sk. muscle, cytoplasmic)",EIF2AK3,0.07600118
Epithelial cell (cornified keratinocyte),EIF2AK3,0.06979883
Neuronal,EIF2AK3,0.063769475
