cell_type,gene_name,expression
Endothelial cell (lymphatic),CAMKK2,0.31779706
Neuroendocrine,CAMKK2,0.2818535
Pericyte/SMC,CAMKK2,0.24301632
Immune (alveolar macrophage),CAMKK2,0.23972496
Mucous cell,CAMKK2,0.23289838
Immune (DC),CAMKK2,0.19896637
Epithelial cell (luminal),CAMKK2,0.1807349
Adipocyte,CAMKK2,0.17730655
Immune (mast cell),CAMKK2,0.17542224
Myofibroblast,CAMKK2,0.17128234
Schwann cell,CAMKK2,0.17064485
Immune (DC/macrophage),CAMKK2,0.16408658
Epithelial cell (suprabasal),CAMKK2,0.15950245
Epithelial cell (alveolar type I),CAMKK2,0.15444824
Epithelial cell (ciliated),CAMKK2,0.14885932
Epithelial cell (basal),CAMKK2,0.14455432
Sweat gland cell,CAMKK2,0.13360696
Fibroblast,CAMKK2,0.13167816
Epithelial cell (club),CAMKK2,0.13098368
Endothelial cell (vascular),CAMKK2,0.12939638
Myocyte (cardiac),CAMKK2,0.125012
Neuronal,CAMKK2,0.12407444
Epithelial cell (Hillock),CAMKK2,0.12363061
Epithelial cell (alveolar type II),CAMKK2,0.11540392
Myocyte (smooth muscle),CAMKK2,0.10903483
Epithelial cell (basal keratinocyte),CAMKK2,0.10866036
Immune (T cell),CAMKK2,0.09443598
Sebaceous gland cell,CAMKK2,0.08827971
Immune (NK cell),CAMKK2,0.08471903
ICCs,CAMKK2,0.084032714
Epithelial cell (suprabasal keratinocyte),CAMKK2,0.08375264
Myocyte (NMJ-rich),CAMKK2,0.0832222
Melanocyte,CAMKK2,0.06994695
Myoepithelial (basal),CAMKK2,0.063261755
Immune (Langerhans),CAMKK2,0.05980752
"Myocyte (cardiac, cytoplasmic)",CAMKK2,0.05976446
Myocyte (sk. muscle),CAMKK2,0.05640255
Epithelial cell (squamous),CAMKK2,0.054031905
Satellite cell,CAMKK2,0.0527987
Immune (B cell),CAMKK2,0.042620253
Epithelial cell (cornified keratinocyte),CAMKK2,0.03711055
"Myocyte (sk. muscle, cytoplasmic)",CAMKK2,0.03323747
Epithelial cell (mature keratinocyte),CAMKK2,0.031252425
