cell_type,gene_name,expression
"Myocyte (cardiac, cytoplasmic)",SIK3,1.3565753
Epithelial cell (Hillock),SIK3,1.3498952
Immune (B cell),SIK3,1.3460155
Epithelial cell (ciliated),SIK3,1.324102
Myofibroblast,SIK3,1.3191569
Epithelial cell (luminal),SIK3,1.2576668
Immune (T cell),SIK3,1.2321056
Myoepithelial (basal),SIK3,1.2318269
Myocyte (smooth muscle),SIK3,1.2168086
Immune (NK cell),SIK3,1.207632
Immune (alveolar macrophage),SIK3,1.1892393
Epithelial cell (suprabasal),SIK3,1.1715455
Sweat gland cell,SIK3,1.1448886
Epithelial cell (club),SIK3,1.1180947
Epithelial cell (alveolar type II),SIK3,1.1098583
Epithelial cell (basal),SIK3,1.0716305
Myocyte (cardiac),SIK3,1.0600313
Immune (DC),SIK3,1.0533452
Immune (Langerhans),SIK3,1.0314915
Pericyte/SMC,SIK3,1.0136708
"Myocyte (sk. muscle, cytoplasmic)",SIK3,1.0130146
Epithelial cell (basal keratinocyte),SIK3,1.0077683
Neuroendocrine,SIK3,0.9878701
Epithelial cell (alveolar type I),SIK3,0.9861084
Schwann cell,SIK3,0.95084757
Adipocyte,SIK3,0.940593
ICCs,SIK3,0.92930067
Mucous cell,SIK3,0.9184507
Endothelial cell (vascular),SIK3,0.9057744
Fibroblast,SIK3,0.89156634
Epithelial cell (suprabasal keratinocyte),SIK3,0.88683635
Endothelial cell (lymphatic),SIK3,0.8750446
Immune (DC/macrophage),SIK3,0.8003516
Epithelial cell (cornified keratinocyte),SIK3,0.7956681
Epithelial cell (mature keratinocyte),SIK3,0.71989626
Epithelial cell (squamous),SIK3,0.68887264
Neuronal,SIK3,0.62290555
Melanocyte,SIK3,0.5759579
Immune (mast cell),SIK3,0.5227405
Sebaceous gland cell,SIK3,0.47910562
Satellite cell,SIK3,0.46022078
Myocyte (NMJ-rich),SIK3,0.31975782
Myocyte (sk. muscle),SIK3,0.18076101
