cell_type,gene_name,expression
Epithelial cell (suprabasal),RIOK1,0.19763155
Immune (alveolar macrophage),RIOK1,0.15586172
ICCs,RIOK1,0.1415356
Immune (Langerhans),RIOK1,0.13711326
Epithelial cell (basal),RIOK1,0.13524364
Neuroendocrine,RIOK1,0.11458766
Epithelial cell (alveolar type II),RIOK1,0.11270134
Epithelial cell (alveolar type I),RIOK1,0.110461645
Epithelial cell (Hillock),RIOK1,0.1102174
Epithelial cell (cornified keratinocyte),RIOK1,0.10695968
Adipocyte,RIOK1,0.10574869
Myocyte (cardiac),RIOK1,0.09773125
Immune (T cell),RIOK1,0.097349174
Immune (DC/macrophage),RIOK1,0.09677305
Myofibroblast,RIOK1,0.09656702
Epithelial cell (club),RIOK1,0.09267586
Immune (B cell),RIOK1,0.09049383
Epithelial cell (luminal),RIOK1,0.09013455
Myoepithelial (basal),RIOK1,0.089428015
Fibroblast,RIOK1,0.086069316
Satellite cell,RIOK1,0.0840272
Epithelial cell (ciliated),RIOK1,0.083146386
Endothelial cell (vascular),RIOK1,0.08275393
Endothelial cell (lymphatic),RIOK1,0.081770614
Myocyte (smooth muscle),RIOK1,0.0807115
Schwann cell,RIOK1,0.077212766
Epithelial cell (basal keratinocyte),RIOK1,0.075547054
"Myocyte (sk. muscle, cytoplasmic)",RIOK1,0.06891371
Pericyte/SMC,RIOK1,0.0631946
"Myocyte (cardiac, cytoplasmic)",RIOK1,0.06289184
Immune (NK cell),RIOK1,0.0600743
Myocyte (NMJ-rich),RIOK1,0.057782058
Immune (DC),RIOK1,0.05739355
Immune (mast cell),RIOK1,0.04853693
Epithelial cell (mature keratinocyte),RIOK1,0.046936803
Melanocyte,RIOK1,0.04438628
Sweat gland cell,RIOK1,0.040840525
Mucous cell,RIOK1,0.03646341
Sebaceous gland cell,RIOK1,0.032141265
Epithelial cell (squamous),RIOK1,0.02935969
Myocyte (sk. muscle),RIOK1,0.028711425
Epithelial cell (suprabasal keratinocyte),RIOK1,0.024776988
Neuronal,RIOK1,0.0
