cell_type,gene_name,expression
Adipocyte,TESK1,0.30462468
Myofibroblast,TESK1,0.14500824
Sebaceous gland cell,TESK1,0.12870346
"Myocyte (cardiac, cytoplasmic)",TESK1,0.087610126
Myocyte (smooth muscle),TESK1,0.07457988
Sweat gland cell,TESK1,0.07161342
Endothelial cell (lymphatic),TESK1,0.06494517
Epithelial cell (luminal),TESK1,0.060836416
"Myocyte (sk. muscle, cytoplasmic)",TESK1,0.05639875
Mucous cell,TESK1,0.05164309
Epithelial cell (suprabasal),TESK1,0.050695457
Epithelial cell (cornified keratinocyte),TESK1,0.05025255
Epithelial cell (basal),TESK1,0.04988992
Melanocyte,TESK1,0.048544742
Immune (alveolar macrophage),TESK1,0.04665093
Epithelial cell (Hillock),TESK1,0.04465109
Neuronal,TESK1,0.04330386
Epithelial cell (club),TESK1,0.04308871
Epithelial cell (squamous),TESK1,0.038611934
Immune (DC/macrophage),TESK1,0.037734617
Immune (DC),TESK1,0.03755265
Pericyte/SMC,TESK1,0.035995647
Epithelial cell (alveolar type I),TESK1,0.03491614
Epithelial cell (ciliated),TESK1,0.03442151
Fibroblast,TESK1,0.029883351
Immune (T cell),TESK1,0.029666195
Epithelial cell (basal keratinocyte),TESK1,0.0273531
Endothelial cell (vascular),TESK1,0.025285074
Immune (B cell),TESK1,0.024333488
Schwann cell,TESK1,0.023524428
Myoepithelial (basal),TESK1,0.023478912
Epithelial cell (alveolar type II),TESK1,0.020052137
Epithelial cell (suprabasal keratinocyte),TESK1,0.018677313
Satellite cell,TESK1,0.018379165
Immune (NK cell),TESK1,0.016468776
Immune (mast cell),TESK1,0.015320954
Myocyte (cardiac),TESK1,0.009489339
Myocyte (sk. muscle),TESK1,0.0011391073
Epithelial cell (mature keratinocyte),TESK1,0.0
Immune (Langerhans),TESK1,0.0
ICCs,TESK1,0.0
Myocyte (NMJ-rich),TESK1,0.0
Neuroendocrine,TESK1,0.0
