cell_type,gene_name,expression
Myocyte (cardiac),MAP2K5,0.78591835
Mucous cell,MAP2K5,0.74373776
Myocyte (NMJ-rich),MAP2K5,0.7061817
Epithelial cell (Hillock),MAP2K5,0.6931717
Myofibroblast,MAP2K5,0.6892387
Immune (alveolar macrophage),MAP2K5,0.6873133
Epithelial cell (club),MAP2K5,0.66425264
Sweat gland cell,MAP2K5,0.65687674
Epithelial cell (suprabasal keratinocyte),MAP2K5,0.6523471
Epithelial cell (alveolar type II),MAP2K5,0.6468507
Sebaceous gland cell,MAP2K5,0.6242435
Epithelial cell (basal),MAP2K5,0.612608
Epithelial cell (alveolar type I),MAP2K5,0.59337515
Epithelial cell (mature keratinocyte),MAP2K5,0.56787866
Epithelial cell (basal keratinocyte),MAP2K5,0.56364554
Epithelial cell (ciliated),MAP2K5,0.56080014
Epithelial cell (suprabasal),MAP2K5,0.5591881
Adipocyte,MAP2K5,0.5513067
Myocyte (sk. muscle),MAP2K5,0.5509144
Endothelial cell (vascular),MAP2K5,0.5431364
Epithelial cell (luminal),MAP2K5,0.53581583
Endothelial cell (lymphatic),MAP2K5,0.5324387
Immune (B cell),MAP2K5,0.5229715
Myoepithelial (basal),MAP2K5,0.51284754
Immune (T cell),MAP2K5,0.50520766
Immune (DC/macrophage),MAP2K5,0.5033332
Neuroendocrine,MAP2K5,0.50292486
Fibroblast,MAP2K5,0.49288884
Immune (Langerhans),MAP2K5,0.49100947
Pericyte/SMC,MAP2K5,0.47465858
ICCs,MAP2K5,0.45972553
Immune (mast cell),MAP2K5,0.43507904
Schwann cell,MAP2K5,0.43082526
Myocyte (smooth muscle),MAP2K5,0.4302416
Satellite cell,MAP2K5,0.41890857
Immune (NK cell),MAP2K5,0.39498624
Melanocyte,MAP2K5,0.38659954
Neuronal,MAP2K5,0.30303586
"Myocyte (sk. muscle, cytoplasmic)",MAP2K5,0.29060444
Epithelial cell (cornified keratinocyte),MAP2K5,0.2705447
Immune (DC),MAP2K5,0.21042015
"Myocyte (cardiac, cytoplasmic)",MAP2K5,0.18671454
Epithelial cell (squamous),MAP2K5,0.16433507
