cell_type,gene_name,expression
Myocyte (cardiac),SBK1,0.16086224
Immune (NK cell),SBK1,0.10079145
Neuroendocrine,SBK1,0.08131504
Epithelial cell (ciliated),SBK1,0.0795105
"Myocyte (sk. muscle, cytoplasmic)",SBK1,0.05882082
Myocyte (sk. muscle),SBK1,0.053520754
Immune (alveolar macrophage),SBK1,0.040015243
"Myocyte (cardiac, cytoplasmic)",SBK1,0.038972892
Epithelial cell (alveolar type II),SBK1,0.036164723
Epithelial cell (club),SBK1,0.034372136
Epithelial cell (alveolar type I),SBK1,0.032640208
Immune (T cell),SBK1,0.031171136
Epithelial cell (luminal),SBK1,0.030655686
Epithelial cell (suprabasal keratinocyte),SBK1,0.023971725
Epithelial cell (basal),SBK1,0.021473607
Sweat gland cell,SBK1,0.021112822
Melanocyte,SBK1,0.019904232
Myofibroblast,SBK1,0.0179055
Myoepithelial (basal),SBK1,0.015649168
Myocyte (NMJ-rich),SBK1,0.015523437
Epithelial cell (Hillock),SBK1,0.014790961
Immune (B cell),SBK1,0.013006714
Pericyte/SMC,SBK1,0.009224661
Myocyte (smooth muscle),SBK1,0.0090978565
Epithelial cell (squamous),SBK1,0.00892421
Endothelial cell (vascular),SBK1,0.008587454
Mucous cell,SBK1,0.008508639
Schwann cell,SBK1,0.008385877
Immune (mast cell),SBK1,0.008180337
Fibroblast,SBK1,0.006220597
Epithelial cell (basal keratinocyte),SBK1,0.0060906177
Immune (DC/macrophage),SBK1,0.006041466
Endothelial cell (lymphatic),SBK1,0.005183864
Epithelial cell (suprabasal),SBK1,0.0045839585
Adipocyte,SBK1,0.0027660953
Epithelial cell (cornified keratinocyte),SBK1,0.0
Immune (Langerhans),SBK1,0.0
Epithelial cell (mature keratinocyte),SBK1,0.0
ICCs,SBK1,0.0
Immune (DC),SBK1,0.0
Neuronal,SBK1,0.0
Satellite cell,SBK1,0.0
Sebaceous gland cell,SBK1,0.0
