cell_type,gene_name,expression
Immune (alveolar macrophage),HK3,0.24958758
Immune (DC/macrophage),HK3,0.23831902
Neuronal,HK3,0.10998699
Epithelial cell (cornified keratinocyte),HK3,0.05332453
Epithelial cell (ciliated),HK3,0.04423985
Satellite cell,HK3,0.035035323
Epithelial cell (alveolar type II),HK3,0.024289014
Epithelial cell (alveolar type I),HK3,0.021959316
Myocyte (sk. muscle),HK3,0.018309373
Adipocyte,HK3,0.017392937
Schwann cell,HK3,0.015413691
Immune (mast cell),HK3,0.015222935
Immune (B cell),HK3,0.01494569
"Myocyte (cardiac, cytoplasmic)",HK3,0.012159553
Myocyte (smooth muscle),HK3,0.012102934
Myocyte (cardiac),HK3,0.011134419
"Myocyte (sk. muscle, cytoplasmic)",HK3,0.0098673925
Fibroblast,HK3,0.008620792
Endothelial cell (vascular),HK3,0.0079824645
Myoepithelial (basal),HK3,0.007934917
Epithelial cell (suprabasal),HK3,0.007813816
Epithelial cell (club),HK3,0.0074176
Myofibroblast,HK3,0.0064536394
Pericyte/SMC,HK3,0.0052433265
Endothelial cell (lymphatic),HK3,0.0052092257
Immune (T cell),HK3,0.0048901127
Epithelial cell (squamous),HK3,0.004696246
Epithelial cell (basal keratinocyte),HK3,0.0046760174
Epithelial cell (basal),HK3,0.004504753
Epithelial cell (Hillock),HK3,0.0041388394
Epithelial cell (luminal),HK3,0.0034683293
Epithelial cell (suprabasal keratinocyte),HK3,0.0
Epithelial cell (mature keratinocyte),HK3,0.0
ICCs,HK3,0.0
Immune (NK cell),HK3,0.0
Melanocyte,HK3,0.0
Immune (DC),HK3,0.0
Immune (Langerhans),HK3,0.0
Mucous cell,HK3,0.0
Myocyte (NMJ-rich),HK3,0.0
Neuroendocrine,HK3,0.0
Sebaceous gland cell,HK3,0.0
Sweat gland cell,HK3,0.0
