cell_type,gene_name,expression
Sebaceous gland cell,ADCK1,0.3288965
Myocyte (cardiac),ADCK1,0.22376384
Adipocyte,ADCK1,0.18142572
Immune (alveolar macrophage),ADCK1,0.16517213
Epithelial cell (suprabasal),ADCK1,0.1397735
Myocyte (sk. muscle),ADCK1,0.13729341
Neuronal,ADCK1,0.13491805
Epithelial cell (alveolar type II),ADCK1,0.12725979
Mucous cell,ADCK1,0.11574364
Immune (DC/macrophage),ADCK1,0.11528946
Epithelial cell (ciliated),ADCK1,0.11490755
Epithelial cell (luminal),ADCK1,0.11024274
Myofibroblast,ADCK1,0.107375614
Epithelial cell (basal),ADCK1,0.10124653
Melanocyte,ADCK1,0.09700526
Epithelial cell (alveolar type I),ADCK1,0.08798702
Neuroendocrine,ADCK1,0.08521812
Myocyte (NMJ-rich),ADCK1,0.08136965
Epithelial cell (club),ADCK1,0.081019804
Myoepithelial (basal),ADCK1,0.07503089
Epithelial cell (Hillock),ADCK1,0.071157254
Sweat gland cell,ADCK1,0.060225405
Fibroblast,ADCK1,0.05638866
Endothelial cell (lymphatic),ADCK1,0.054490715
Endothelial cell (vascular),ADCK1,0.053290054
Myocyte (smooth muscle),ADCK1,0.051001772
Pericyte/SMC,ADCK1,0.050586857
Schwann cell,ADCK1,0.04802316
Epithelial cell (suprabasal keratinocyte),ADCK1,0.047612708
Immune (T cell),ADCK1,0.044385616
Immune (mast cell),ADCK1,0.043822315
Epithelial cell (basal keratinocyte),ADCK1,0.04176575
Immune (NK cell),ADCK1,0.039908685
"Myocyte (sk. muscle, cytoplasmic)",ADCK1,0.038975067
"Myocyte (cardiac, cytoplasmic)",ADCK1,0.028935976
Epithelial cell (mature keratinocyte),ADCK1,0.026422637
Satellite cell,ADCK1,0.026301727
Epithelial cell (squamous),ADCK1,0.018423146
ICCs,ADCK1,0.01206115
Immune (B cell),ADCK1,0.010316041
Epithelial cell (cornified keratinocyte),ADCK1,0.0
Immune (DC),ADCK1,0.0
Immune (Langerhans),ADCK1,0.0
