cell_type,gene_name,expression
Myoepithelial (basal),NTRK3,0.9866436
Pericyte/SMC,NTRK3,0.7516534
Satellite cell,NTRK3,0.43841803
Sweat gland cell,NTRK3,0.14586096
Epithelial cell (basal),NTRK3,0.13765207
Immune (alveolar macrophage),NTRK3,0.106318206
Fibroblast,NTRK3,0.0938927
Epithelial cell (luminal),NTRK3,0.08205562
Schwann cell,NTRK3,0.08158096
Adipocyte,NTRK3,0.061563034
Myofibroblast,NTRK3,0.05910099
Epithelial cell (Hillock),NTRK3,0.04900663
Epithelial cell (alveolar type I),NTRK3,0.048335034
Myocyte (cardiac),NTRK3,0.0465377
Epithelial cell (ciliated),NTRK3,0.045684684
Epithelial cell (alveolar type II),NTRK3,0.04546889
Epithelial cell (club),NTRK3,0.040746566
Myocyte (smooth muscle),NTRK3,0.035763636
Immune (mast cell),NTRK3,0.03208862
Myocyte (NMJ-rich),NTRK3,0.027883394
Neuroendocrine,NTRK3,0.027318336
Endothelial cell (vascular),NTRK3,0.026588278
Melanocyte,NTRK3,0.026565487
Epithelial cell (suprabasal keratinocyte),NTRK3,0.026473463
Endothelial cell (lymphatic),NTRK3,0.02405816
Immune (T cell),NTRK3,0.019614311
Sebaceous gland cell,NTRK3,0.018411089
Myocyte (sk. muscle),NTRK3,0.018290525
Epithelial cell (suprabasal),NTRK3,0.017541101
Immune (DC/macrophage),NTRK3,0.01671224
"Myocyte (cardiac, cytoplasmic)",NTRK3,0.0153471595
Epithelial cell (squamous),NTRK3,0.014966454
Immune (NK cell),NTRK3,0.014887987
ICCs,NTRK3,0.01216774
"Myocyte (sk. muscle, cytoplasmic)",NTRK3,0.01169186
Mucous cell,NTRK3,0.011337661
Epithelial cell (basal keratinocyte),NTRK3,0.00095298496
Epithelial cell (cornified keratinocyte),NTRK3,0.0
Immune (B cell),NTRK3,0.0
Immune (DC),NTRK3,0.0
Immune (Langerhans),NTRK3,0.0
Epithelial cell (mature keratinocyte),NTRK3,0.0
Neuronal,NTRK3,0.0
