cell_type,gene_name,expression
Epithelial cell (mature keratinocyte),MAPK7,0.27374935
Endothelial cell (lymphatic),MAPK7,0.17861743
Epithelial cell (squamous),MAPK7,0.16458397
Epithelial cell (suprabasal),MAPK7,0.14663114
Neuronal,MAPK7,0.13185067
Immune (Langerhans),MAPK7,0.11922484
Myofibroblast,MAPK7,0.06102437
Myocyte (smooth muscle),MAPK7,0.058405835
Immune (DC/macrophage),MAPK7,0.056802902
Epithelial cell (suprabasal keratinocyte),MAPK7,0.052165695
Fibroblast,MAPK7,0.051224045
Epithelial cell (basal),MAPK7,0.049588185
Immune (alveolar macrophage),MAPK7,0.04570368
Satellite cell,MAPK7,0.043801125
"Myocyte (cardiac, cytoplasmic)",MAPK7,0.036955662
Myoepithelial (basal),MAPK7,0.036624886
Neuroendocrine,MAPK7,0.03488005
Immune (DC),MAPK7,0.034196302
Pericyte/SMC,MAPK7,0.032172885
Immune (NK cell),MAPK7,0.031272955
Mucous cell,MAPK7,0.030928079
Endothelial cell (vascular),MAPK7,0.029774522
Sweat gland cell,MAPK7,0.027581066
Epithelial cell (club),MAPK7,0.025317183
Epithelial cell (alveolar type I),MAPK7,0.024469612
Schwann cell,MAPK7,0.023537626
Epithelial cell (basal keratinocyte),MAPK7,0.021825666
Immune (mast cell),MAPK7,0.019878618
Myocyte (cardiac),MAPK7,0.018774588
Adipocyte,MAPK7,0.017250875
Epithelial cell (Hillock),MAPK7,0.01666651
Epithelial cell (luminal),MAPK7,0.015850753
Melanocyte,MAPK7,0.011885642
Immune (T cell),MAPK7,0.010396124
ICCs,MAPK7,0.010174817
Epithelial cell (alveolar type II),MAPK7,0.009329581
Epithelial cell (ciliated),MAPK7,0.009032229
"Myocyte (sk. muscle, cytoplasmic)",MAPK7,0.008096026
Myocyte (sk. muscle),MAPK7,0.00062777207
Epithelial cell (cornified keratinocyte),MAPK7,0.0
Immune (B cell),MAPK7,0.0
Myocyte (NMJ-rich),MAPK7,0.0
Sebaceous gland cell,MAPK7,0.0
